时间,通道,亮度,设置时间
2025/07/01 09:19:09:176,4,0,23ms
2025/07/01 09:19:19:148,3,255,24ms
2025/07/01 09:19:19:210,3,0,23ms
2025/07/01 09:19:19:241,3,0,23ms
2025/07/01 09:19:19:273,2,255,24ms
2025/07/01 09:19:19:379,3,0,23ms
2025/07/01 09:19:19:410,2,0,23ms
2025/07/01 09:19:28:051,2,255,24ms
2025/07/01 09:19:28:165,2,0,24ms
2025/07/01 09:19:28:894,3,90,23ms
2025/07/01 09:19:28:925,2,255,24ms
2025/07/01 09:19:28:992,3,0,23ms
2025/07/01 09:19:29:024,2,0,24ms
2025/07/01 09:19:29:602,6,255,24ms
2025/07/01 09:19:29:669,6,0,23ms
2025/07/01 09:19:29:994,6,255,23ms
2025/07/01 09:19:30:062,6,0,23ms
2025/07/01 09:19:40:490,2,255,24ms
2025/07/01 09:19:40:593,2,0,24ms
2025/07/01 09:19:41:082,3,255,24ms
2025/07/01 09:19:41:151,3,0,24ms
2025/07/01 09:19:41:182,2,255,23ms
2025/07/01 09:19:41:291,2,0,24ms
2025/07/01 09:19:42:567,1,255,23ms
2025/07/01 09:19:42:667,1,0,23ms
2025/07/01 09:19:42:698,4,255,23ms
2025/07/01 09:19:42:792,4,0,23ms
2025/07/01 09:19:42:945,4,255,24ms
2025/07/01 09:19:43:043,4,0,24ms
2025/07/01 09:19:44:353,5,255,23ms
2025/07/01 09:19:44:515,5,0,23ms
2025/07/01 09:19:44:545,4,255,23ms
2025/07/01 09:19:44:631,4,0,24ms
2025/07/01 09:19:44:907,5,255,23ms
2025/07/01 09:19:45:068,5,0,23ms
2025/07/01 09:19:45:099,4,255,23ms
2025/07/01 09:19:45:182,4,0,23ms
2025/07/01 09:19:55:257,3,255,23ms
2025/07/01 09:19:55:319,3,0,25ms
2025/07/01 09:19:55:349,3,0,24ms
2025/07/01 09:19:55:379,2,255,24ms
2025/07/01 09:19:55:487,3,0,23ms
2025/07/01 09:19:55:519,2,0,24ms
2025/07/01 09:20:03:668,2,255,24ms
2025/07/01 09:20:03:761,2,0,24ms
2025/07/01 09:20:04:956,2,255,23ms
2025/07/01 09:20:05:071,2,0,23ms
2025/07/01 09:20:05:772,3,90,23ms
2025/07/01 09:20:05:802,2,255,23ms
2025/07/01 09:20:05:867,3,0,23ms
2025/07/01 09:20:05:898,2,0,23ms
2025/07/01 09:20:06:471,6,255,23ms
2025/07/01 09:20:06:538,6,0,23ms
2025/07/01 09:20:06:973,6,255,24ms
2025/07/01 09:20:07:040,6,0,23ms
2025/07/01 09:20:17:436,2,255,24ms
2025/07/01 09:20:17:534,2,0,23ms
2025/07/01 09:20:18:032,3,255,24ms
2025/07/01 09:20:18:100,3,0,23ms
2025/07/01 09:20:18:131,2,255,23ms
2025/07/01 09:20:18:240,2,0,23ms
2025/07/01 09:20:19:513,1,255,24ms
2025/07/01 09:20:19:610,1,0,23ms
2025/07/01 09:20:19:641,4,255,23ms
2025/07/01 09:20:19:737,4,0,23ms
2025/07/01 09:20:19:883,4,255,23ms
2025/07/01 09:20:19:981,4,0,24ms
2025/07/01 09:20:21:258,5,255,23ms
2025/07/01 09:20:21:423,5,0,23ms
2025/07/01 09:20:21:454,4,255,23ms
2025/07/01 09:20:21:539,4,0,23ms
2025/07/01 09:20:21:837,5,255,24ms
2025/07/01 09:20:21:995,5,0,23ms
2025/07/01 09:20:22:026,4,255,23ms
2025/07/01 09:20:22:111,4,0,23ms
2025/07/01 09:20:31:712,3,255,24ms
2025/07/01 09:20:31:774,3,0,23ms
2025/07/01 09:20:31:805,3,0,24ms
2025/07/01 09:20:31:837,2,255,24ms
2025/07/01 09:20:31:949,3,0,25ms
2025/07/01 09:20:31:979,2,0,23ms
2025/07/01 09:20:34:264,2,255,23ms
2025/07/01 09:20:34:376,2,0,24ms
2025/07/01 09:20:35:085,3,90,23ms
2025/07/01 09:20:35:117,2,255,25ms
2025/07/01 09:20:35:186,3,0,24ms
2025/07/01 09:20:35:218,2,0,24ms
2025/07/01 09:20:35:792,6,255,24ms
2025/07/01 09:20:35:860,6,0,23ms
2025/07/01 09:20:36:247,6,255,24ms
2025/07/01 09:20:36:315,6,0,24ms
2025/07/01 09:21:13:877,2,255,23ms
2025/07/01 09:21:13:978,2,0,23ms
2025/07/01 09:21:14:464,3,255,23ms
2025/07/01 09:21:14:534,3,0,25ms
2025/07/01 09:21:14:564,2,255,23ms
2025/07/01 09:21:14:672,2,0,23ms
2025/07/01 09:21:15:949,1,255,23ms
2025/07/01 09:21:16:046,1,0,23ms
2025/07/01 09:21:16:077,4,255,23ms
2025/07/01 09:21:16:171,4,0,23ms
2025/07/01 09:21:16:317,4,255,23ms
2025/07/01 09:21:16:409,4,0,23ms
2025/07/01 09:21:17:687,5,255,24ms
2025/07/01 09:21:17:844,5,0,24ms
2025/07/01 09:21:17:876,4,255,23ms
2025/07/01 09:21:17:960,4,0,24ms
2025/07/01 09:21:18:268,5,255,23ms
2025/07/01 09:21:18:429,5,0,24ms
2025/07/01 09:21:18:459,4,255,23ms
2025/07/01 09:21:18:543,4,0,24ms
2025/07/01 09:21:28:159,3,255,23ms
2025/07/01 09:21:28:222,3,0,23ms
2025/07/01 09:21:28:253,3,0,23ms
2025/07/01 09:21:28:285,2,255,24ms
2025/07/01 09:21:28:393,3,0,23ms
2025/07/01 09:21:28:424,2,0,23ms
2025/07/01 09:21:29:729,2,255,23ms
2025/07/01 09:21:29:823,2,0,24ms
2025/07/01 09:21:31:017,2,255,24ms
2025/07/01 09:21:31:130,2,0,23ms
2025/07/01 09:21:31:883,3,90,23ms
2025/07/01 09:21:31:914,2,255,23ms
2025/07/01 09:21:31:979,3,0,23ms
2025/07/01 09:21:32:010,2,0,23ms
2025/07/01 09:21:32:601,6,255,24ms
2025/07/01 09:21:32:674,6,0,24ms
2025/07/01 09:21:33:060,6,255,23ms
2025/07/01 09:21:33:128,6,0,23ms
2025/07/01 09:22:13:002,2,255,23ms
2025/07/01 09:22:13:105,2,0,24ms
2025/07/01 09:22:13:586,3,255,23ms
2025/07/01 09:22:13:654,3,0,24ms
2025/07/01 09:22:13:685,2,255,24ms
2025/07/01 09:22:13:793,2,0,24ms
2025/07/01 09:22:15:070,1,255,24ms
2025/07/01 09:22:15:169,1,0,23ms
2025/07/01 09:22:15:200,4,255,23ms
2025/07/01 09:22:15:294,4,0,23ms
2025/07/01 09:22:15:444,4,255,24ms
2025/07/01 09:22:15:540,4,0,23ms
2025/07/01 09:22:16:824,5,255,24ms
2025/07/01 09:22:16:985,5,0,23ms
2025/07/01 09:22:17:016,4,255,23ms
2025/07/01 09:22:17:099,4,0,23ms
2025/07/01 09:22:17:410,5,255,23ms
2025/07/01 09:22:17:569,5,0,24ms
2025/07/01 09:22:17:600,4,255,23ms
2025/07/01 09:22:17:684,4,0,24ms
2025/07/01 09:22:27:607,3,255,23ms
2025/07/01 09:22:27:669,3,0,24ms
2025/07/01 09:22:27:700,3,0,24ms
2025/07/01 09:22:27:732,2,255,24ms
2025/07/01 09:22:27:839,3,0,23ms
2025/07/01 09:22:27:871,2,0,24ms
2025/07/01 09:22:30:154,2,255,24ms
2025/07/01 09:22:30:268,2,0,25ms
2025/07/01 09:22:30:952,3,90,25ms
2025/07/01 09:22:30:981,2,255,23ms
2025/07/01 09:22:31:047,3,0,23ms
2025/07/01 09:22:31:078,2,0,24ms
2025/07/01 09:22:31:668,6,255,24ms
2025/07/01 09:22:31:735,6,0,23ms
2025/07/01 09:22:32:062,6,255,23ms
2025/07/01 09:22:32:135,6,0,23ms
2025/07/01 09:22:43:978,2,255,24ms
2025/07/01 09:22:44:079,2,0,23ms
2025/07/01 09:22:44:562,3,255,24ms
2025/07/01 09:22:44:631,3,0,24ms
2025/07/01 09:22:44:661,2,255,23ms
2025/07/01 09:22:44:769,2,0,23ms
2025/07/01 09:22:46:052,1,255,24ms
2025/07/01 09:22:46:149,1,0,23ms
2025/07/01 09:22:46:180,4,255,23ms
2025/07/01 09:22:46:275,4,0,23ms
2025/07/01 09:22:46:422,4,255,24ms
2025/07/01 09:22:46:514,4,0,24ms
2025/07/01 09:22:47:804,5,255,24ms
2025/07/01 09:22:47:968,5,0,23ms
2025/07/01 09:22:47:998,4,255,23ms
2025/07/01 09:22:48:082,4,0,23ms
2025/07/01 09:22:48:348,5,255,24ms
2025/07/01 09:22:48:507,5,0,23ms
2025/07/01 09:22:48:538,4,255,23ms
2025/07/01 09:22:48:621,4,0,23ms
2025/07/01 09:22:58:445,3,255,23ms
2025/07/01 09:22:58:507,3,0,23ms
2025/07/01 09:22:58:538,3,0,24ms
2025/07/01 09:22:58:569,2,255,23ms
2025/07/01 09:22:58:677,3,0,24ms
2025/07/01 09:22:58:708,2,0,23ms
2025/07/01 09:23:00:025,2,255,24ms
2025/07/01 09:23:00:121,2,0,24ms
2025/07/01 09:23:01:313,2,255,23ms
2025/07/01 09:23:01:428,2,0,24ms
2025/07/01 09:23:02:141,3,90,23ms
2025/07/01 09:23:02:173,2,255,24ms
2025/07/01 09:23:02:242,3,0,23ms
2025/07/01 09:23:02:273,2,0,24ms
2025/07/01 09:23:02:845,6,255,24ms
2025/07/01 09:23:02:912,6,0,23ms
2025/07/01 09:23:03:309,6,255,24ms
2025/07/01 09:23:03:376,6,0,24ms
2025/07/01 09:23:14:501,2,255,23ms
2025/07/01 09:23:14:601,2,0,23ms
2025/07/01 09:23:15:088,3,255,24ms
2025/07/01 09:23:15:155,3,0,23ms
2025/07/01 09:23:15:186,2,255,23ms
2025/07/01 09:23:15:295,2,0,23ms
2025/07/01 09:23:16:573,1,255,23ms
2025/07/01 09:23:16:671,1,0,23ms
2025/07/01 09:23:16:702,4,255,23ms
2025/07/01 09:23:16:796,4,0,23ms
2025/07/01 09:23:16:942,4,255,23ms
2025/07/01 09:23:17:035,4,0,24ms
2025/07/01 09:23:18:289,5,255,24ms
2025/07/01 09:23:18:447,5,0,23ms
2025/07/01 09:23:18:481,4,255,26ms
2025/07/01 09:23:18:561,4,0,23ms
2025/07/01 09:23:18:869,5,255,24ms
2025/07/01 09:23:19:028,5,0,23ms
2025/07/01 09:23:19:059,4,255,23ms
2025/07/01 09:23:19:143,4,0,24ms
2025/07/01 09:23:29:246,3,255,24ms
2025/07/01 09:23:29:308,3,0,23ms
2025/07/01 09:23:29:339,3,0,23ms
2025/07/01 09:23:29:370,2,255,23ms
2025/07/01 09:23:29:476,3,0,23ms
2025/07/01 09:23:29:508,2,0,24ms
2025/07/01 09:34:50:355,2,255,24ms
2025/07/01 09:34:50:467,2,0,23ms
2025/07/01 09:34:51:197,3,90,23ms
2025/07/01 09:34:51:229,2,255,24ms
2025/07/01 09:34:51:294,3,0,23ms
2025/07/01 09:34:51:326,2,0,24ms
2025/07/01 09:34:51:905,6,255,23ms
2025/07/01 09:34:51:972,6,0,23ms
2025/07/01 09:34:52:354,6,255,24ms
2025/07/01 09:34:52:421,6,0,24ms
2025/07/01 09:34:57:609,2,255,24ms
2025/07/01 09:34:57:703,2,0,24ms
2025/07/01 09:34:58:187,3,255,23ms
2025/07/01 09:34:58:254,3,0,23ms
2025/07/01 09:34:58:285,2,255,23ms
2025/07/01 09:34:58:394,2,0,23ms
2025/07/01 09:34:59:674,1,255,26ms
2025/07/01 09:34:59:771,1,0,23ms
2025/07/01 09:34:59:802,4,255,23ms
2025/07/01 09:34:59:896,4,0,23ms
2025/07/01 09:35:00:043,4,255,24ms
2025/07/01 09:35:00:141,4,0,23ms
2025/07/01 09:35:01:445,5,255,23ms
2025/07/01 09:35:01:604,5,0,23ms
2025/07/01 09:35:01:635,4,255,23ms
2025/07/01 09:35:01:720,4,0,24ms
2025/07/01 09:35:02:068,5,255,23ms
2025/07/01 09:35:02:229,5,0,24ms
2025/07/01 09:35:02:259,4,255,23ms
2025/07/01 09:35:02:342,4,0,24ms
2025/07/01 09:35:12:373,3,255,24ms
2025/07/01 09:35:12:436,3,0,24ms
2025/07/01 09:35:12:467,3,0,24ms
2025/07/01 09:35:12:498,2,255,24ms
2025/07/01 09:35:12:605,3,0,23ms
2025/07/01 09:35:12:636,2,0,24ms
2025/07/01 09:35:13:997,2,255,23ms
2025/07/01 09:35:14:092,2,0,24ms
2025/07/01 09:35:15:287,2,255,24ms
2025/07/01 09:35:15:402,2,0,23ms
2025/07/01 09:35:16:129,3,90,23ms
2025/07/01 09:35:16:160,2,255,24ms
2025/07/01 09:35:16:225,3,0,22ms
2025/07/01 09:35:16:257,2,0,23ms
2025/07/01 09:35:16:840,6,255,23ms
2025/07/01 09:35:16:908,6,0,23ms
2025/07/01 09:35:17:347,6,255,24ms
2025/07/01 09:35:17:415,6,0,24ms
2025/07/01 09:35:28:499,2,255,24ms
2025/07/01 09:35:28:593,2,0,23ms
2025/07/01 09:35:29:078,3,255,24ms
2025/07/01 09:35:29:146,3,0,24ms
2025/07/01 09:35:29:176,2,255,23ms
2025/07/01 09:35:29:288,2,0,23ms
2025/07/01 09:35:30:563,1,255,23ms
2025/07/01 09:35:30:662,1,0,23ms
2025/07/01 09:35:30:693,4,255,23ms
2025/07/01 09:35:30:787,4,0,23ms
2025/07/01 09:35:30:939,4,255,24ms
2025/07/01 09:35:31:036,4,0,24ms
2025/07/01 09:35:32:325,5,255,23ms
2025/07/01 09:35:32:485,5,0,24ms
2025/07/01 09:35:32:516,4,255,23ms
2025/07/01 09:35:32:600,4,0,23ms
2025/07/01 09:35:32:837,5,255,25ms
2025/07/01 09:35:32:996,5,0,23ms
2025/07/01 09:35:33:027,4,255,23ms
2025/07/01 09:35:33:111,4,0,23ms
2025/07/01 09:35:43:284,3,255,22ms
2025/07/01 09:35:43:348,3,0,23ms
2025/07/01 09:35:43:379,3,0,23ms
2025/07/01 09:35:43:411,2,255,24ms
2025/07/01 09:35:43:519,3,0,23ms
2025/07/01 09:35:43:550,2,0,25ms
2025/07/01 09:36:01:786,2,255,24ms
2025/07/01 09:36:01:898,2,0,23ms
2025/07/01 09:36:02:632,3,90,24ms
2025/07/01 09:36:02:663,2,255,24ms
2025/07/01 09:36:02:732,3,0,23ms
2025/07/01 09:36:02:763,2,0,23ms
2025/07/01 09:36:03:325,6,255,24ms
2025/07/01 09:36:03:391,6,0,23ms
2025/07/01 09:36:03:814,6,255,23ms
2025/07/01 09:36:03:882,6,0,23ms
2025/07/01 09:36:09:100,2,255,24ms
2025/07/01 09:36:09:194,2,0,24ms
2025/07/01 09:36:09:682,3,255,24ms
2025/07/01 09:36:09:749,3,0,23ms
2025/07/01 09:36:09:780,2,255,23ms
2025/07/01 09:36:09:890,2,0,23ms
2025/07/01 09:36:11:168,1,255,23ms
2025/07/01 09:36:11:267,1,0,23ms
2025/07/01 09:36:11:300,4,255,25ms
2025/07/01 09:36:11:394,4,0,24ms
2025/07/01 09:36:11:540,4,255,24ms
2025/07/01 09:36:11:632,4,0,23ms
2025/07/01 09:36:12:927,5,255,23ms
2025/07/01 09:36:13:089,5,0,23ms
2025/07/01 09:36:13:120,4,255,23ms
2025/07/01 09:36:13:203,4,0,23ms
2025/07/01 09:36:13:490,5,255,24ms
2025/07/01 09:36:13:648,5,0,24ms
2025/07/01 09:36:13:679,4,255,23ms
2025/07/01 09:36:13:764,4,0,24ms
2025/07/01 09:36:23:518,3,255,24ms
2025/07/01 09:36:23:580,3,0,23ms
2025/07/01 09:36:23:611,3,0,23ms
2025/07/01 09:36:23:642,2,255,24ms
2025/07/01 09:36:23:752,3,0,23ms
2025/07/01 09:36:23:783,2,0,23ms
2025/07/01 09:36:33:808,2,255,24ms
2025/07/01 09:36:33:900,2,0,23ms
2025/07/01 09:36:35:101,2,255,23ms
2025/07/01 09:36:35:215,2,0,24ms
2025/07/01 09:36:35:921,3,90,24ms
2025/07/01 09:36:35:952,2,255,23ms
2025/07/01 09:36:36:017,3,0,24ms
2025/07/01 09:36:36:048,2,0,23ms
2025/07/01 09:36:36:618,6,255,23ms
2025/07/01 09:36:36:685,6,0,23ms
2025/07/01 09:36:37:032,6,255,23ms
2025/07/01 09:36:37:100,6,0,23ms
2025/07/01 09:36:49:004,2,255,24ms
2025/07/01 09:36:49:100,2,0,24ms
2025/07/01 09:36:49:589,3,255,26ms
2025/07/01 09:36:49:657,3,0,23ms
2025/07/01 09:36:49:688,2,255,23ms
2025/07/01 09:36:49:796,2,0,23ms
2025/07/01 09:36:51:071,1,255,24ms
2025/07/01 09:36:51:168,1,0,23ms
2025/07/01 09:36:51:198,4,255,23ms
2025/07/01 09:36:51:294,4,0,23ms
2025/07/01 09:36:51:448,4,255,23ms
2025/07/01 09:36:51:541,4,0,23ms
2025/07/01 09:36:52:854,5,255,24ms
2025/07/01 09:36:53:014,5,0,24ms
2025/07/01 09:36:53:044,4,255,23ms
2025/07/01 09:36:53:128,4,0,23ms
2025/07/01 09:36:53:440,5,255,23ms
2025/07/01 09:36:53:602,5,0,23ms
2025/07/01 09:36:53:633,4,255,23ms
2025/07/01 09:36:53:717,4,0,23ms
2025/07/01 09:37:03:326,3,255,24ms
2025/07/01 09:37:03:387,3,0,24ms
2025/07/01 09:37:03:418,3,0,23ms
2025/07/01 09:37:03:449,2,255,23ms
2025/07/01 09:37:03:556,3,0,23ms
2025/07/01 09:37:03:586,2,0,23ms
2025/07/01 09:37:05:871,2,255,24ms
2025/07/01 09:37:05:982,2,0,23ms
2025/07/01 09:37:06:712,3,90,24ms
2025/07/01 09:37:06:742,2,255,22ms
2025/07/01 09:37:06:814,3,0,24ms
2025/07/01 09:37:06:843,2,0,23ms
2025/07/01 09:37:07:422,6,255,24ms
2025/07/01 09:37:07:489,6,0,23ms
2025/07/01 09:37:07:904,6,255,23ms
2025/07/01 09:37:07:971,6,0,23ms
2025/07/01 09:37:19:748,2,255,24ms
2025/07/01 09:37:19:843,2,0,24ms
2025/07/01 09:37:20:321,3,255,23ms
2025/07/01 09:37:20:390,3,0,23ms
2025/07/01 09:37:20:421,2,255,23ms
2025/07/01 09:37:20:528,2,0,24ms
2025/07/01 09:37:51:075,3,255,23ms
2025/07/01 09:37:51:149,3,0,23ms
2025/07/01 09:37:51:180,2,255,23ms
2025/07/01 09:37:51:288,2,0,24ms
2025/07/01 09:37:52:561,1,255,23ms
2025/07/01 09:37:52:659,1,0,22ms
2025/07/01 09:37:52:691,4,255,23ms
2025/07/01 09:37:52:782,4,0,23ms
2025/07/01 09:37:52:929,4,255,23ms
2025/07/01 09:37:53:027,4,0,24ms
2025/07/01 09:37:54:309,5,255,24ms
2025/07/01 09:37:54:469,5,0,23ms
2025/07/01 09:37:54:500,4,255,23ms
2025/07/01 09:37:54:584,4,0,23ms
2025/07/01 09:37:54:950,5,255,24ms
2025/07/01 09:37:55:107,5,0,24ms
2025/07/01 09:37:55:138,4,255,24ms
2025/07/01 09:37:55:223,4,0,24ms
2025/07/01 09:38:05:116,3,255,23ms
2025/07/01 09:38:05:177,3,0,23ms
2025/07/01 09:38:05:208,3,0,23ms
2025/07/01 09:38:05:239,2,255,24ms
2025/07/01 09:38:05:348,3,0,24ms
2025/07/01 09:38:05:380,2,0,24ms
2025/07/01 09:38:06:700,2,255,24ms
2025/07/01 09:38:06:792,2,0,24ms
2025/07/01 09:38:07:983,2,255,23ms
2025/07/01 09:38:08:096,2,0,23ms
2025/07/01 09:38:09:894,3,90,24ms
2025/07/01 09:38:09:925,2,255,24ms
2025/07/01 09:38:09:990,3,0,23ms
2025/07/01 09:38:10:022,2,0,24ms
2025/07/01 09:38:10:609,6,255,24ms
2025/07/01 09:38:10:675,6,0,23ms
2025/07/01 09:38:11:107,6,255,24ms
2025/07/01 09:38:11:174,6,0,23ms
2025/07/01 09:38:22:402,2,255,23ms
2025/07/01 09:38:22:495,2,0,23ms
2025/07/01 09:38:22:981,3,255,23ms
2025/07/01 09:38:23:049,3,0,23ms
2025/07/01 09:38:23:080,2,255,23ms
2025/07/01 09:38:23:192,2,0,23ms
2025/07/01 09:38:24:465,1,255,23ms
2025/07/01 09:38:24:564,1,0,24ms
2025/07/01 09:38:24:595,4,255,24ms
2025/07/01 09:38:24:688,4,0,23ms
2025/07/01 09:38:24:836,4,255,23ms
2025/07/01 09:38:24:929,4,0,23ms
2025/07/01 09:38:26:236,5,255,23ms
2025/07/01 09:38:26:397,5,0,24ms
2025/07/01 09:38:26:430,4,255,25ms
2025/07/01 09:38:26:512,4,0,23ms
2025/07/01 09:38:26:848,5,255,24ms
2025/07/01 09:38:27:008,5,0,23ms
2025/07/01 09:38:27:039,4,255,23ms
2025/07/01 09:38:27:124,4,0,24ms
2025/07/01 09:38:36:816,3,255,23ms
2025/07/01 09:38:36:878,3,0,24ms
2025/07/01 09:38:36:909,3,0,23ms
2025/07/01 09:38:36:940,2,255,24ms
2025/07/01 09:38:37:052,3,0,24ms
2025/07/01 09:38:37:082,2,0,24ms
2025/07/01 09:38:48:270,2,255,23ms
2025/07/01 09:38:48:384,2,0,23ms
2025/07/01 09:38:49:068,3,90,24ms
2025/07/01 09:38:49:098,2,255,24ms
2025/07/01 09:38:49:163,3,0,23ms
2025/07/01 09:38:49:195,2,0,24ms
2025/07/01 09:38:49:781,6,255,23ms
2025/07/01 09:38:49:849,6,0,23ms
2025/07/01 09:38:50:227,6,255,24ms
2025/07/01 09:38:50:294,6,0,24ms
2025/07/01 09:39:02:168,2,255,22ms
2025/07/01 09:39:02:263,2,0,23ms
2025/07/01 09:39:02:746,3,255,25ms
2025/07/01 09:39:02:813,3,0,24ms
2025/07/01 09:39:02:843,2,255,23ms
2025/07/01 09:39:02:957,2,0,24ms
2025/07/01 09:39:04:226,1,255,23ms
2025/07/01 09:39:04:325,1,0,23ms
2025/07/01 09:39:04:356,4,255,23ms
2025/07/01 09:39:04:450,4,0,23ms
2025/07/01 09:39:04:596,4,255,24ms
2025/07/01 09:39:04:689,4,0,23ms
2025/07/01 09:39:05:978,5,255,23ms
2025/07/01 09:39:06:141,5,0,23ms
2025/07/01 09:39:06:172,4,255,23ms
2025/07/01 09:39:06:256,4,0,23ms
2025/07/01 09:39:06:546,5,255,24ms
2025/07/01 09:39:06:711,5,0,23ms
2025/07/01 09:39:06:742,4,255,23ms
2025/07/01 09:39:06:827,4,0,23ms
2025/07/01 09:39:16:906,3,255,23ms
2025/07/01 09:39:16:969,3,0,23ms
2025/07/01 09:39:17:000,3,0,23ms
2025/07/01 09:39:17:031,2,255,24ms
2025/07/01 09:39:17:145,3,0,24ms
2025/07/01 09:39:17:175,2,0,24ms
2025/07/01 09:39:18:482,2,255,24ms
2025/07/01 09:39:18:574,2,0,24ms
2025/07/01 09:39:19:773,2,255,23ms
2025/07/01 09:39:19:890,2,0,24ms
2025/07/01 09:39:20:624,3,90,23ms
2025/07/01 09:39:20:655,2,255,23ms
2025/07/01 09:39:20:721,3,0,24ms
2025/07/01 09:39:20:752,2,0,24ms
2025/07/01 09:39:21:327,6,255,23ms
2025/07/01 09:39:21:394,6,0,22ms
2025/07/01 09:39:21:756,6,255,24ms
2025/07/01 09:39:21:824,6,0,23ms
2025/07/01 09:39:32:926,2,255,23ms
2025/07/01 09:39:33:020,2,0,23ms
2025/07/01 09:39:33:505,3,255,23ms
2025/07/01 09:39:33:573,3,0,23ms
2025/07/01 09:39:33:604,2,255,23ms
2025/07/01 09:39:33:711,2,0,23ms
2025/07/01 09:39:42:239,3,255,23ms
2025/07/01 09:39:42:306,3,0,23ms
2025/07/01 09:39:42:337,2,255,24ms
2025/07/01 09:39:42:446,2,0,24ms
2025/07/01 09:39:45:018,3,255,24ms
2025/07/01 09:39:45:086,3,0,23ms
2025/07/01 09:39:45:117,2,255,24ms
2025/07/01 09:39:45:229,2,0,24ms
2025/07/01 09:40:00:190,3,255,23ms
2025/07/01 09:40:00:258,3,0,24ms
2025/07/01 09:40:00:289,2,255,23ms
2025/07/01 09:40:00:398,2,0,23ms
2025/07/01 09:41:10:875,3,255,24ms
2025/07/01 09:41:10:942,3,0,23ms
2025/07/01 09:41:10:973,2,255,23ms
2025/07/01 09:41:11:082,2,0,23ms
2025/07/01 09:41:12:382,1,255,24ms
2025/07/01 09:41:12:479,1,0,23ms
2025/07/01 09:41:12:510,4,255,24ms
2025/07/01 09:41:12:605,4,0,23ms
2025/07/01 09:41:12:754,4,255,23ms
2025/07/01 09:41:12:850,4,0,23ms
2025/07/01 09:41:14:154,5,255,24ms
2025/07/01 09:41:14:316,5,0,23ms
2025/07/01 09:41:14:347,4,255,23ms
2025/07/01 09:41:14:431,4,0,23ms
2025/07/01 09:41:14:739,5,255,23ms
2025/07/01 09:41:14:902,5,0,23ms
2025/07/01 09:41:14:933,4,255,23ms
2025/07/01 09:41:15:017,4,0,23ms
2025/07/01 09:41:25:099,3,255,24ms
2025/07/01 09:41:25:160,3,0,24ms
2025/07/01 09:41:25:191,3,0,23ms
2025/07/01 09:41:25:222,2,255,24ms
2025/07/01 09:41:25:329,3,0,22ms
2025/07/01 09:41:25:361,2,0,23ms
2025/07/01 09:41:37:986,2,255,24ms
2025/07/01 09:41:38:100,2,0,23ms
2025/07/01 09:41:38:847,3,90,23ms
2025/07/01 09:41:38:879,2,255,24ms
2025/07/01 09:41:38:948,3,0,23ms
2025/07/01 09:41:38:979,2,0,24ms
2025/07/01 09:41:39:560,6,255,23ms
2025/07/01 09:41:39:629,6,0,24ms
2025/07/01 09:41:40:049,6,255,23ms
2025/07/01 09:41:40:117,6,0,23ms
2025/07/01 09:41:51:039,2,255,24ms
2025/07/01 09:41:51:132,2,0,23ms
2025/07/01 09:41:51:618,3,255,23ms
2025/07/01 09:41:51:686,3,0,23ms
2025/07/01 09:41:51:717,2,255,23ms
2025/07/01 09:41:51:825,2,0,23ms
2025/07/01 09:41:53:112,1,255,23ms
2025/07/01 09:41:53:210,1,0,23ms
2025/07/01 09:41:53:241,4,255,23ms
2025/07/01 09:41:53:335,4,0,24ms
2025/07/01 09:41:53:480,4,255,23ms
2025/07/01 09:41:53:573,4,0,24ms
2025/07/01 09:41:54:862,5,255,23ms
2025/07/01 09:41:55:027,5,0,24ms
2025/07/01 09:41:55:057,4,255,23ms
2025/07/01 09:41:55:142,4,0,24ms
2025/07/01 09:41:55:360,5,255,23ms
2025/07/01 09:41:55:524,5,0,24ms
2025/07/01 09:41:55:554,4,255,23ms
2025/07/01 09:41:55:638,4,0,24ms
2025/07/01 09:42:05:687,3,255,24ms
2025/07/01 09:42:05:750,3,0,23ms
2025/07/01 09:42:05:782,3,0,24ms
2025/07/01 09:42:05:814,2,255,23ms
2025/07/01 09:42:05:923,3,0,24ms
2025/07/01 09:42:05:955,2,0,25ms
2025/07/01 09:42:19:496,2,255,23ms
2025/07/01 09:42:19:588,2,0,24ms
2025/07/01 09:42:20:786,2,255,23ms
2025/07/01 09:42:20:901,2,0,23ms
2025/07/01 09:42:21:655,3,90,23ms
2025/07/01 09:42:21:686,2,255,24ms
2025/07/01 09:42:21:752,3,0,23ms
2025/07/01 09:42:21:783,2,0,23ms
2025/07/01 09:42:22:345,6,255,24ms
2025/07/01 09:42:22:417,6,0,23ms
2025/07/01 09:42:22:743,6,255,24ms
2025/07/01 09:42:22:810,6,0,23ms
2025/07/01 09:42:33:949,2,255,23ms
2025/07/01 09:42:34:042,2,0,23ms
2025/07/01 09:42:34:524,3,255,24ms
2025/07/01 09:42:34:593,3,0,23ms
2025/07/01 09:42:34:624,2,255,23ms
2025/07/01 09:42:34:733,2,0,24ms
2025/07/01 09:42:36:026,1,255,23ms
2025/07/01 09:42:36:125,1,0,24ms
2025/07/01 09:42:36:156,4,255,24ms
2025/07/01 09:42:36:250,4,0,23ms
2025/07/01 09:42:36:402,4,255,23ms
2025/07/01 09:42:36:494,4,0,23ms
2025/07/01 09:42:37:790,5,255,24ms
2025/07/01 09:42:37:949,5,0,23ms
2025/07/01 09:42:37:980,4,255,23ms
