时间,采集时间
2025/06/28 15:36:39:571,60ms
2025/06/28 15:36:41:029,120ms
2025/06/28 15:36:41:142,40ms
2025/06/28 15:36:41:615,120ms
2025/06/28 15:36:41:731,40ms
2025/06/28 15:36:51:904,22ms
2025/06/28 15:36:52:047,35ms
2025/06/28 15:36:53:502,52ms
2025/06/28 15:38:02:717,78ms
2025/06/28 15:38:03:495,27ms
2025/06/28 15:38:04:170,32ms
2025/06/28 15:38:04:628,32ms
2025/06/28 15:38:09:978,62ms
2025/06/28 15:38:10:526,20ms
2025/06/28 15:38:10:693,67ms
2025/06/28 15:38:12:120,70ms
2025/06/28 15:38:12:256,56ms
2025/06/28 15:38:12:513,60ms
2025/06/28 15:38:13:941,120ms
2025/06/28 15:38:14:052,40ms
2025/06/28 15:38:14:491,120ms
2025/06/28 15:38:14:603,40ms
2025/06/28 15:38:24:400,22ms
2025/06/28 15:38:24:543,35ms
2025/06/28 15:38:42:348,77ms
2025/06/28 15:38:43:129,27ms
2025/06/28 15:38:43:814,32ms
2025/06/28 15:38:44:281,32ms
2025/06/28 15:38:49:662,62ms
2025/06/28 15:38:50:212,20ms
2025/06/28 15:38:50:386,67ms
2025/06/28 15:38:51:814,70ms
2025/06/28 15:38:51:948,56ms
2025/06/28 15:38:52:204,60ms
2025/06/28 15:38:53:650,120ms
2025/06/28 15:38:53:761,40ms
2025/06/28 15:38:54:213,119ms
2025/06/28 15:38:54:326,40ms
2025/06/28 15:39:04:091,22ms
2025/06/28 15:39:04:232,35ms
2025/06/28 15:39:05:696,52ms
2025/06/28 15:40:13:361,77ms
2025/06/28 15:40:14:138,27ms
2025/06/28 15:40:14:814,32ms
2025/06/28 15:40:15:163,32ms
2025/06/28 15:40:20:478,62ms
2025/06/28 15:40:21:027,20ms
2025/06/28 15:40:21:195,67ms
2025/06/28 15:40:22:626,70ms
2025/06/28 15:40:22:758,56ms
2025/06/28 15:40:23:014,60ms
2025/06/28 15:40:24:469,120ms
2025/06/28 15:40:24:580,40ms
2025/06/28 15:40:24:979,120ms
2025/06/28 15:40:25:093,40ms
2025/06/28 15:40:35:170,22ms
2025/06/28 15:40:35:312,35ms
2025/06/28 15:40:59:066,77ms
2025/06/28 15:40:59:877,27ms
2025/06/28 15:41:00:517,32ms
2025/06/28 15:41:01:032,32ms
2025/06/28 15:41:06:430,62ms
2025/06/28 15:41:06:974,20ms
2025/06/28 15:41:07:142,67ms
2025/06/28 15:41:08:579,70ms
2025/06/28 15:41:08:715,56ms
2025/06/28 15:41:08:969,60ms
2025/06/28 15:41:10:427,120ms
2025/06/28 15:41:10:537,40ms
2025/06/28 15:41:10:990,120ms
2025/06/28 15:41:11:103,40ms
2025/06/28 15:41:20:640,22ms
2025/06/28 15:41:20:782,35ms
2025/06/28 15:41:22:236,52ms
2025/06/28 15:52:05:290,77ms
2025/06/28 15:52:06:103,27ms
2025/06/28 15:52:06:777,32ms
2025/06/28 15:52:07:238,32ms
2025/06/28 15:52:12:640,60ms
2025/06/28 15:52:13:190,22ms
2025/06/28 15:52:13:364,67ms
2025/06/28 15:52:14:806,70ms
2025/06/28 15:52:14:940,56ms
2025/06/28 15:52:15:195,60ms
2025/06/28 15:52:16:672,120ms
2025/06/28 15:52:16:787,40ms
2025/06/28 15:52:17:297,120ms
2025/06/28 15:52:17:409,40ms
2025/06/28 15:52:27:242,20ms
2025/06/28 15:52:27:413,68ms
2025/06/28 15:52:34:442,77ms
2025/06/28 15:52:35:244,27ms
2025/06/28 15:52:35:935,32ms
2025/06/28 15:52:36:406,32ms
2025/06/28 15:52:42:905,60ms
2025/06/28 15:52:43:461,22ms
2025/06/28 15:52:43:636,67ms
2025/06/28 15:52:45:055,70ms
2025/06/28 15:52:45:190,56ms
2025/06/28 15:52:45:445,60ms
2025/06/28 15:52:46:901,120ms
2025/06/28 15:52:47:018,40ms
2025/06/28 15:52:47:556,120ms
2025/06/28 15:52:47:673,40ms
2025/06/28 15:52:57:735,20ms
2025/06/28 15:52:57:905,67ms
2025/06/28 15:52:59:359,52ms
2025/06/28 15:53:00:682,77ms
2025/06/28 15:53:01:495,27ms
2025/06/28 15:53:02:190,32ms
2025/06/28 15:53:02:680,32ms
2025/06/28 15:53:13:801,60ms
2025/06/28 15:53:14:351,22ms
2025/06/28 15:53:14:526,67ms
2025/06/28 15:53:15:953,70ms
2025/06/28 15:53:16:087,56ms
2025/06/28 15:53:16:355,60ms
2025/06/28 15:53:17:812,120ms
2025/06/28 15:53:17:925,40ms
2025/06/28 15:53:18:391,119ms
2025/06/28 15:53:18:505,40ms
2025/06/28 15:53:28:245,20ms
2025/06/28 15:53:28:417,66ms
2025/06/28 15:53:30:874,78ms
2025/06/28 15:53:31:738,27ms
2025/06/28 15:53:32:422,32ms
2025/06/28 15:53:32:918,32ms
2025/06/28 15:53:45:217,60ms
2025/06/28 15:53:45:767,22ms
2025/06/28 15:53:45:941,67ms
2025/06/28 15:53:47:370,70ms
2025/06/28 15:53:47:506,56ms
2025/06/28 15:53:47:760,60ms
2025/06/28 15:53:49:265,120ms
2025/06/28 15:53:49:377,40ms
2025/06/28 15:53:49:859,120ms
2025/06/28 15:53:49:970,40ms
2025/06/28 15:54:00:218,20ms
2025/06/28 15:54:00:389,67ms
2025/06/28 15:54:01:848,52ms
2025/06/28 15:54:03:176,77ms
2025/06/28 15:54:04:001,28ms
2025/06/28 15:54:04:685,32ms
2025/06/28 15:54:05:103,32ms
2025/06/28 15:54:16:287,60ms
2025/06/28 15:54:16:840,22ms
2025/06/28 15:54:17:015,67ms
2025/06/28 15:54:18:445,70ms
2025/06/28 15:54:18:581,56ms
2025/06/28 15:54:18:840,60ms
2025/06/28 15:54:20:315,120ms
2025/06/28 15:54:20:425,40ms
2025/06/28 15:54:20:919,119ms
2025/06/28 15:54:21:035,40ms
2025/06/28 15:54:31:380,20ms
2025/06/28 15:54:31:550,67ms
2025/06/28 15:54:38:076,77ms
2025/06/28 15:54:38:852,26ms
2025/06/28 15:54:39:538,32ms
2025/06/28 15:54:40:002,32ms
2025/06/28 15:54:47:111,60ms
2025/06/28 15:54:47:678,22ms
2025/06/28 15:54:47:853,67ms
2025/06/28 15:54:49:286,70ms
2025/06/28 15:54:49:423,56ms
2025/06/28 15:54:49:678,60ms
2025/06/28 15:54:51:140,119ms
2025/06/28 15:54:51:256,40ms
2025/06/28 15:54:51:725,120ms
2025/06/28 15:54:51:838,40ms
2025/06/28 15:55:02:078,20ms
2025/06/28 15:55:02:247,67ms
2025/06/28 15:55:03:701,52ms
2025/06/28 15:55:49:734,77ms
2025/06/28 15:55:50:566,27ms
2025/06/28 15:55:51:244,32ms
2025/06/28 15:55:51:739,32ms
2025/06/28 15:55:57:143,60ms
2025/06/28 15:55:57:690,22ms
2025/06/28 15:55:57:864,67ms
2025/06/28 15:55:59:302,70ms
2025/06/28 15:55:59:438,56ms
2025/06/28 15:55:59:693,60ms
2025/06/28 15:56:01:128,120ms
2025/06/28 15:56:01:242,40ms
2025/06/28 15:56:01:686,120ms
2025/06/28 15:56:01:800,40ms
2025/06/28 15:56:11:742,20ms
2025/06/28 15:56:11:912,67ms
2025/06/28 15:58:08:345,77ms
2025/06/28 15:58:09:176,27ms
2025/06/28 15:58:09:855,32ms
2025/06/28 15:58:10:353,32ms
2025/06/28 15:58:15:748,60ms
2025/06/28 15:58:16:298,22ms
2025/06/28 15:58:16:473,67ms
2025/06/28 15:58:17:897,70ms
2025/06/28 15:58:18:032,56ms
2025/06/28 15:58:18:289,60ms
2025/06/28 15:58:19:761,120ms
2025/06/28 15:58:19:876,40ms
2025/06/28 15:58:20:358,120ms
2025/06/28 15:58:20:471,40ms
2025/06/28 15:58:30:288,20ms
2025/06/28 15:58:30:458,67ms
2025/06/28 15:58:31:923,52ms
2025/06/28 15:58:46:529,77ms
2025/06/28 15:58:47:358,27ms
2025/06/28 15:58:48:043,32ms
2025/06/28 15:58:48:577,32ms
2025/06/28 15:58:54:005,60ms
2025/06/28 15:58:54:559,22ms
2025/06/28 15:58:54:733,67ms
2025/06/28 15:58:56:162,70ms
2025/06/28 15:58:56:300,56ms
2025/06/28 15:58:56:562,60ms
2025/06/28 15:58:58:042,120ms
2025/06/28 15:58:58:159,40ms
2025/06/28 15:58:58:639,120ms
2025/06/28 15:58:58:756,40ms
2025/06/28 15:59:08:843,20ms
2025/06/28 15:59:09:013,67ms
2025/06/28 16:01:21:783,77ms
2025/06/28 16:01:22:570,27ms
2025/06/28 16:01:23:259,32ms
2025/06/28 16:01:23:729,32ms
2025/06/28 16:01:29:150,60ms
2025/06/28 16:01:29:694,22ms
2025/06/28 16:01:29:868,67ms
2025/06/28 16:01:31:298,70ms
2025/06/28 16:01:31:435,56ms
2025/06/28 16:01:31:692,60ms
2025/06/28 16:01:33:127,120ms
2025/06/28 16:01:33:238,40ms
2025/06/28 16:01:33:568,120ms
2025/06/28 16:01:33:683,40ms
2025/06/28 16:01:43:554,20ms
2025/06/28 16:01:43:728,67ms
2025/06/28 16:01:45:192,52ms
2025/06/28 16:02:03:430,77ms
2025/06/28 16:02:04:218,27ms
2025/06/28 16:02:04:859,32ms
2025/06/28 16:02:05:256,32ms
2025/06/28 16:02:10:546,60ms
2025/06/28 16:02:11:097,22ms
2025/06/28 16:02:11:272,67ms
2025/06/28 16:02:12:698,70ms
2025/06/28 16:02:12:834,56ms
2025/06/28 16:02:13:098,60ms
2025/06/28 16:02:14:574,120ms
2025/06/28 16:02:14:685,40ms
2025/06/28 16:02:15:151,120ms
2025/06/28 16:02:15:266,40ms
2025/06/28 16:02:25:406,20ms
2025/06/28 16:02:25:577,67ms
2025/06/28 16:02:47:194,77ms
2025/06/28 16:02:48:016,27ms
2025/06/28 16:02:48:696,32ms
2025/06/28 16:02:49:141,32ms
2025/06/28 16:02:54:495,60ms
2025/06/28 16:02:55:051,22ms
2025/06/28 16:02:55:226,67ms
2025/06/28 16:03:59:243,22ms
2025/06/28 16:03:59:418,67ms
2025/06/28 16:04:00:842,70ms
2025/06/28 16:04:00:981,56ms
2025/06/28 16:04:01:236,60ms
2025/06/28 16:04:02:702,120ms
2025/06/28 16:04:02:816,40ms
2025/06/28 16:04:03:286,119ms
2025/06/28 16:04:03:401,40ms
2025/06/28 16:04:13:565,20ms
2025/06/28 16:04:13:736,67ms
2025/06/28 16:04:15:202,52ms
2025/06/28 16:04:26:983,77ms
2025/06/28 16:04:27:807,27ms
2025/06/28 16:04:28:491,32ms
2025/06/28 16:04:28:950,32ms
2025/06/28 16:04:34:318,60ms
2025/06/28 16:04:34:869,22ms
2025/06/28 16:04:35:043,67ms
2025/06/28 16:04:36:464,70ms
2025/06/28 16:04:36:599,56ms
2025/06/28 16:04:36:856,60ms
2025/06/28 16:04:38:315,120ms
2025/06/28 16:04:38:430,40ms
2025/06/28 16:04:38:919,120ms
2025/06/28 16:04:39:036,40ms
2025/06/28 16:04:49:296,20ms
2025/06/28 16:04:49:465,67ms
2025/06/28 16:06:07:345,77ms
2025/06/28 16:06:08:198,27ms
2025/06/28 16:06:08:888,32ms
2025/06/28 16:06:09:374,32ms
2025/06/28 16:06:14:765,60ms
2025/06/28 16:06:15:317,22ms
2025/06/28 16:06:15:492,67ms
2025/06/28 16:06:16:929,69ms
2025/06/28 16:06:17:066,56ms
2025/06/28 16:06:17:327,60ms
2025/06/28 16:06:18:781,120ms
2025/06/28 16:06:18:896,40ms
2025/06/28 16:06:19:369,120ms
2025/06/28 16:06:19:480,40ms
2025/06/28 16:06:29:543,20ms
2025/06/28 16:06:29:715,68ms
2025/06/28 16:06:45:931,52ms
2025/06/28 16:09:05:468,77ms
2025/06/28 16:09:06:271,27ms
2025/06/28 16:09:06:947,32ms
2025/06/28 16:09:07:459,32ms
2025/06/28 16:09:12:874,60ms
2025/06/28 16:09:13:422,22ms
2025/06/28 16:09:13:596,67ms
2025/06/28 16:09:15:029,70ms
2025/06/28 16:09:15:166,56ms
2025/06/28 16:09:15:422,60ms
2025/06/28 16:09:16:877,120ms
2025/06/28 16:09:16:992,40ms
2025/06/28 16:09:17:469,120ms
2025/06/28 16:09:17:580,40ms
2025/06/28 16:09:27:695,20ms
2025/06/28 16:09:27:866,67ms
2025/06/28 16:09:46:315,77ms
2025/06/28 16:09:47:103,27ms
2025/06/28 16:09:47:795,32ms
2025/06/28 16:09:48:271,32ms
2025/06/28 16:09:53:586,60ms
2025/06/28 16:09:54:136,22ms
2025/06/28 16:09:54:311,67ms
2025/06/28 16:09:55:741,70ms
2025/06/28 16:09:55:876,56ms
2025/06/28 16:09:56:139,60ms
2025/06/28 16:09:57:591,120ms
2025/06/28 16:09:57:704,40ms
2025/06/28 16:09:58:152,120ms
2025/06/28 16:09:58:268,40ms
2025/06/28 16:10:08:360,20ms
2025/06/28 16:10:08:531,66ms
2025/06/28 16:10:09:986,52ms
2025/06/28 16:11:01:812,77ms
2025/06/28 16:11:02:648,27ms
2025/06/28 16:11:03:335,32ms
2025/06/28 16:11:03:856,32ms
2025/06/28 16:11:09:251,60ms
2025/06/28 16:11:09:802,22ms
2025/06/28 16:11:09:975,67ms
2025/06/28 16:11:11:404,70ms
2025/06/28 16:11:11:540,56ms
2025/06/28 16:11:11:797,60ms
2025/06/28 16:11:13:240,120ms
2025/06/28 16:11:13:356,40ms
2025/06/28 16:11:13:866,120ms
2025/06/28 16:11:13:983,40ms
2025/06/28 16:11:23:840,20ms
2025/06/28 16:11:24:010,67ms
2025/06/28 16:14:47:068,77ms
2025/06/28 16:14:47:855,27ms
2025/06/28 16:14:48:551,32ms
2025/06/28 16:14:48:933,32ms
2025/06/28 16:14:54:190,60ms
2025/06/28 16:14:54:738,22ms
2025/06/28 16:14:54:913,67ms
2025/06/28 16:14:56:340,70ms
2025/06/28 16:14:56:476,56ms
2025/06/28 16:14:56:732,60ms
2025/06/28 16:14:58:197,120ms
2025/06/28 16:14:58:312,40ms
2025/06/28 16:14:58:780,119ms
2025/06/28 16:14:58:892,40ms
2025/06/28 16:15:09:043,20ms
2025/06/28 16:15:09:214,67ms
2025/06/28 16:15:14:947,52ms
2025/06/28 16:15:25:761,77ms
2025/06/28 16:15:26:550,27ms
2025/06/28 16:15:27:230,32ms
2025/06/28 16:15:27:702,32ms
2025/06/28 16:15:33:029,60ms
2025/06/28 16:15:33:577,22ms
2025/06/28 16:15:33:752,67ms
2025/06/28 16:15:35:172,70ms
2025/06/28 16:15:35:307,56ms
2025/06/28 16:15:35:566,60ms
2025/06/28 16:15:37:047,120ms
2025/06/28 16:15:37:163,40ms
2025/06/28 16:15:37:647,120ms
2025/06/28 16:15:37:763,40ms
2025/06/28 16:15:48:114,20ms
2025/06/28 16:15:48:285,67ms
2025/06/28 16:16:03:015,77ms
2025/06/28 16:16:03:829,27ms
2025/06/28 16:16:04:521,32ms
2025/06/28 16:16:04:993,32ms
2025/06/28 16:16:10:354,60ms
2025/06/28 16:16:15:413,60ms
2025/06/28 16:16:25:118,60ms
2025/06/28 16:16:52:907,60ms
2025/06/28 16:17:10:829,77ms
2025/06/28 16:17:11:657,27ms
2025/06/28 16:17:12:366,32ms
2025/06/28 16:17:12:819,32ms
2025/06/28 16:17:18:154,60ms
2025/06/28 16:17:18:702,22ms
2025/06/28 16:17:18:877,67ms
2025/06/28 16:17:20:302,70ms
2025/06/28 16:17:20:439,56ms
2025/06/28 16:17:20:697,60ms
2025/06/28 16:17:22:144,120ms
2025/06/28 16:17:22:257,40ms
2025/06/28 16:17:22:748,120ms
2025/06/28 16:17:22:863,40ms
2025/06/28 16:17:32:873,20ms
2025/06/28 16:17:33:044,67ms
2025/06/28 16:17:34:506,52ms
2025/06/28 16:18:53:144,77ms
2025/06/28 16:18:53:934,27ms
2025/06/28 16:18:54:624,32ms
2025/06/28 16:18:55:064,32ms
2025/06/28 16:19:00:397,60ms
2025/06/28 16:19:00:948,22ms
2025/06/28 16:19:01:122,68ms
2025/06/28 16:19:02:554,70ms
2025/06/28 16:19:02:688,56ms
2025/06/28 16:19:02:943,60ms
2025/06/28 16:19:04:380,120ms
2025/06/28 16:19:04:498,40ms
2025/06/28 16:19:04:996,120ms
2025/06/28 16:19:05:112,40ms
2025/06/28 16:19:14:950,20ms
2025/06/28 16:19:15:121,67ms
2025/06/28 16:20:23:940,77ms
2025/06/28 16:20:24:744,27ms
2025/06/28 16:20:25:435,32ms
2025/06/28 16:20:25:870,32ms
2025/06/28 16:20:31:192,60ms
2025/06/28 16:20:31:740,22ms
2025/06/28 16:20:31:915,67ms
2025/06/28 16:20:33:337,70ms
2025/06/28 16:20:33:473,56ms
2025/06/28 16:20:33:728,60ms
2025/06/28 16:20:35:181,120ms
2025/06/28 16:20:35:295,40ms
2025/06/28 16:20:35:813,120ms
2025/06/28 16:20:35:930,41ms
2025/06/28 16:20:46:075,20ms
2025/06/28 16:20:46:246,67ms
2025/06/28 16:20:47:705,52ms
2025/06/28 16:21:31:461,77ms
2025/06/28 16:21:32:228,27ms
2025/06/28 16:21:32:917,32ms
2025/06/28 16:21:33:389,32ms
2025/06/28 16:21:38:784,60ms
2025/06/28 16:21:39:329,22ms
2025/06/28 16:21:39:503,67ms
2025/06/28 16:21:40:926,70ms
2025/06/28 16:21:41:061,56ms
2025/06/28 16:21:41:320,60ms
2025/06/28 16:21:42:788,120ms
2025/06/28 16:21:42:904,40ms
2025/06/28 16:21:43:399,120ms
2025/06/28 16:21:43:512,40ms
2025/06/28 16:21:53:131,20ms
2025/06/28 16:21:53:301,67ms
2025/06/28 16:23:05:337,81ms
2025/06/28 16:23:06:132,27ms
2025/06/28 16:23:06:820,32ms
2025/06/28 16:23:07:293,32ms
2025/06/28 16:23:12:623,60ms
2025/06/28 16:23:16:770,60ms
2025/06/28 16:23:50:838,60ms
2025/06/28 16:23:51:423,22ms
2025/06/28 16:23:51:597,67ms
2025/06/28 16:23:53:033,70ms
2025/06/28 16:23:53:168,56ms
2025/06/28 16:23:53:429,60ms
2025/06/28 16:23:54:859,120ms
2025/06/28 16:23:54:971,40ms
2025/06/28 16:23:55:438,120ms
2025/06/28 16:23:55:553,40ms
2025/06/28 16:24:05:750,20ms
2025/06/28 16:24:05:924,67ms
2025/06/28 16:24:07:393,52ms
2025/06/28 16:30:04:535,77ms
2025/06/28 16:30:05:300,27ms
2025/06/28 16:30:05:941,32ms
2025/06/28 16:30:06:228,32ms
2025/06/28 16:30:11:407,57ms
2025/06/28 16:30:11:971,24ms
2025/06/28 16:30:12:116,67ms
2025/06/28 16:30:13:514,70ms
2025/06/28 16:30:13:648,56ms
2025/06/28 16:30:13:911,60ms
2025/06/28 16:30:15:361,120ms
2025/06/28 16:30:15:475,40ms
2025/06/28 16:30:15:908,120ms
2025/06/28 16:30:16:022,40ms
2025/06/28 16:30:26:245,20ms
2025/06/28 16:30:26:417,67ms
