时间,通道,亮度,设置时间
2025/06/28 14:59:41:474,2,0,24ms
2025/06/28 14:59:41:552,3,0,23ms
2025/06/28 14:59:41:583,2,0,23ms
2025/06/28 14:59:42:948,2,255,24ms
2025/06/28 14:59:43:044,2,0,23ms
2025/06/28 15:00:07:323,2,255,24ms
2025/06/28 15:00:07:448,2,0,23ms
2025/06/28 15:00:08:128,3,90,23ms
2025/06/28 15:00:08:158,2,255,23ms
2025/06/28 15:00:08:224,3,0,23ms
2025/06/28 15:00:08:255,2,0,23ms
2025/06/28 15:00:08:828,6,255,23ms
2025/06/28 15:00:08:896,6,0,23ms
2025/06/28 15:00:09:258,6,255,24ms
2025/06/28 15:00:09:330,6,0,23ms
2025/06/28 15:00:14:528,2,255,23ms
2025/06/28 15:00:14:642,2,0,24ms
2025/06/28 15:00:15:124,3,255,24ms
2025/06/28 15:00:15:183,3,0,23ms
2025/06/28 15:00:15:214,3,0,23ms
2025/06/28 15:00:15:245,2,255,23ms
2025/06/28 15:00:15:355,3,0,23ms
2025/06/28 15:00:15:387,2,0,25ms
2025/06/28 15:00:16:676,1,255,23ms
2025/06/28 15:00:16:786,1,0,23ms
2025/06/28 15:00:16:817,4,255,23ms
2025/06/28 15:00:16:923,4,0,23ms
2025/06/28 15:00:17:075,4,255,23ms
2025/06/28 15:00:17:179,4,0,23ms
2025/06/28 15:00:18:485,5,255,23ms
2025/06/28 15:00:18:651,5,0,24ms
2025/06/28 15:00:18:680,4,255,23ms
2025/06/28 15:00:18:764,4,0,23ms
2025/06/28 15:00:19:102,5,255,24ms
2025/06/28 15:00:19:264,5,0,23ms
2025/06/28 15:00:19:295,4,255,23ms
2025/06/28 15:00:19:378,4,0,24ms
2025/06/28 15:00:29:327,3,255,24ms
2025/06/28 15:00:29:395,3,0,23ms
2025/06/28 15:00:29:426,3,255,23ms
2025/06/28 15:00:29:457,2,0,23ms
2025/06/28 15:00:29:536,3,0,23ms
2025/06/28 15:00:29:567,2,0,23ms
2025/06/28 15:00:52:506,2,255,24ms
2025/06/28 15:00:52:632,2,0,24ms
2025/06/28 15:00:53:318,3,90,23ms
2025/06/28 15:00:53:349,2,255,24ms
2025/06/28 15:00:53:420,3,0,24ms
2025/06/28 15:00:53:451,2,0,23ms
2025/06/28 15:00:54:038,6,255,24ms
2025/06/28 15:00:54:105,6,0,24ms
2025/06/28 15:00:54:520,6,255,24ms
2025/06/28 15:00:54:588,6,0,24ms
2025/06/28 15:00:59:845,2,255,24ms
2025/06/28 15:00:59:959,2,0,24ms
2025/06/28 15:01:00:447,3,255,23ms
2025/06/28 15:01:00:505,3,0,23ms
2025/06/28 15:01:00:536,3,0,23ms
2025/06/28 15:01:00:568,2,255,24ms
2025/06/28 15:01:00:674,3,0,24ms
2025/06/28 15:01:00:706,2,0,25ms
2025/06/28 15:01:01:992,1,255,23ms
2025/06/28 15:01:02:103,1,0,24ms
2025/06/28 15:01:02:133,4,255,23ms
2025/06/28 15:01:02:238,4,0,23ms
2025/06/28 15:01:02:388,4,255,25ms
2025/06/28 15:01:02:494,4,0,23ms
2025/06/28 15:01:03:762,5,255,24ms
2025/06/28 15:01:03:927,5,0,24ms
2025/06/28 15:01:03:958,4,255,23ms
2025/06/28 15:01:04:044,4,0,24ms
2025/06/28 15:01:04:355,5,255,23ms
2025/06/28 15:01:04:520,5,0,24ms
2025/06/28 15:01:04:549,4,255,23ms
2025/06/28 15:01:04:635,4,0,23ms
2025/06/28 15:01:14:332,3,255,23ms
2025/06/28 15:01:14:400,3,0,24ms
2025/06/28 15:01:14:431,3,255,23ms
2025/06/28 15:01:14:463,2,0,25ms
2025/06/28 15:01:14:539,3,0,23ms
2025/06/28 15:01:14:571,2,0,24ms
2025/06/28 15:01:15:896,2,255,23ms
2025/06/28 15:01:15:991,2,0,23ms
2025/06/28 15:01:35:704,2,255,24ms
2025/06/28 15:01:35:830,2,0,23ms
2025/06/28 15:01:36:555,3,90,22ms
2025/06/28 15:01:36:587,2,255,24ms
2025/06/28 15:01:36:659,3,0,24ms
2025/06/28 15:01:36:688,2,0,23ms
2025/06/28 15:01:37:268,6,255,23ms
2025/06/28 15:01:37:336,6,0,23ms
2025/06/28 15:01:37:734,6,255,23ms
2025/06/28 15:01:37:802,6,0,23ms
2025/06/28 15:01:43:011,2,255,23ms
2025/06/28 15:01:43:124,2,0,23ms
2025/06/28 15:01:43:608,3,255,23ms
2025/06/28 15:01:43:672,3,0,24ms
2025/06/28 15:01:43:703,3,0,23ms
2025/06/28 15:01:43:735,2,255,24ms
2025/06/28 15:01:43:844,3,0,24ms
2025/06/28 15:01:43:875,2,0,24ms
2025/06/28 15:01:45:163,1,255,23ms
2025/06/28 15:01:45:272,1,0,23ms
2025/06/28 15:01:45:303,4,255,23ms
2025/06/28 15:01:45:412,4,0,24ms
2025/06/28 15:01:45:558,4,255,23ms
2025/06/28 15:01:45:662,4,0,23ms
2025/06/28 15:01:46:940,5,255,23ms
2025/06/28 15:01:47:104,5,0,24ms
2025/06/28 15:01:47:135,4,255,23ms
2025/06/28 15:01:47:219,4,0,23ms
2025/06/28 15:01:47:462,5,255,23ms
2025/06/28 15:01:47:628,5,0,24ms
2025/06/28 15:01:47:658,4,255,23ms
2025/06/28 15:01:47:743,4,0,23ms
2025/06/28 15:01:57:414,3,255,23ms
2025/06/28 15:01:57:483,3,0,24ms
2025/06/28 15:01:57:512,3,255,22ms
2025/06/28 15:01:57:544,2,0,23ms
2025/06/28 15:01:57:621,3,0,23ms
2025/06/28 15:01:57:653,2,0,24ms
2025/06/28 15:04:18:092,2,255,23ms
2025/06/28 15:04:18:219,2,0,23ms
2025/06/28 15:04:18:968,3,90,23ms
2025/06/28 15:04:18:999,2,255,23ms
2025/06/28 15:04:19:069,3,0,23ms
2025/06/28 15:04:19:100,2,0,23ms
2025/06/28 15:04:19:669,6,255,24ms
2025/06/28 15:04:19:735,6,0,24ms
2025/06/28 15:04:20:126,6,255,24ms
2025/06/28 15:04:20:198,6,0,23ms
2025/06/28 15:04:25:422,2,255,23ms
2025/06/28 15:04:25:536,2,0,24ms
2025/06/28 15:04:26:021,3,255,24ms
2025/06/28 15:04:26:082,3,0,23ms
2025/06/28 15:04:26:113,3,0,24ms
2025/06/28 15:04:26:144,2,255,23ms
2025/06/28 15:04:26:254,3,0,23ms
2025/06/28 15:04:26:285,2,0,23ms
2025/06/28 15:04:27:571,1,255,24ms
2025/06/28 15:04:27:681,1,0,24ms
2025/06/28 15:04:27:712,4,255,23ms
2025/06/28 15:04:27:816,4,0,23ms
2025/06/28 15:04:27:962,4,255,24ms
2025/06/28 15:04:28:067,4,0,23ms
2025/06/28 15:04:29:379,5,255,23ms
2025/06/28 15:04:29:544,5,0,23ms
2025/06/28 15:04:29:575,4,255,23ms
2025/06/28 15:04:29:658,4,0,24ms
2025/06/28 15:04:29:977,5,255,24ms
2025/06/28 15:04:30:138,5,0,23ms
2025/06/28 15:04:30:169,4,255,23ms
2025/06/28 15:04:30:252,4,0,24ms
2025/06/28 15:04:40:237,3,255,24ms
2025/06/28 15:04:40:305,3,0,23ms
2025/06/28 15:04:40:336,3,255,23ms
2025/06/28 15:04:40:367,2,0,23ms
2025/06/28 15:04:40:446,3,0,24ms
2025/06/28 15:04:40:477,2,0,23ms
2025/06/28 15:04:41:809,2,255,23ms
2025/06/28 15:04:41:904,2,0,23ms
2025/06/28 15:05:50:463,2,255,24ms
2025/06/28 15:05:50:591,2,0,23ms
2025/06/28 15:05:51:279,3,90,23ms
2025/06/28 15:05:51:311,2,255,24ms
2025/06/28 15:05:51:382,3,0,25ms
2025/06/28 15:05:51:412,2,0,24ms
2025/06/28 15:05:51:992,6,255,24ms
2025/06/28 15:05:52:059,6,0,23ms
2025/06/28 15:05:52:410,6,255,24ms
2025/06/28 15:05:52:477,6,0,23ms
2025/06/28 15:05:57:651,2,255,24ms
2025/06/28 15:05:57:764,2,0,24ms
2025/06/28 15:05:58:246,3,255,23ms
2025/06/28 15:05:58:305,3,0,23ms
2025/06/28 15:05:58:336,3,0,23ms
2025/06/28 15:05:58:367,2,255,24ms
2025/06/28 15:05:58:474,3,0,23ms
2025/06/28 15:05:58:506,2,0,24ms
2025/06/28 15:05:59:799,1,255,24ms
2025/06/28 15:05:59:908,1,0,23ms
2025/06/28 15:05:59:939,4,255,23ms
2025/06/28 15:06:00:050,4,0,23ms
2025/06/28 15:06:00:207,4,255,24ms
2025/06/28 15:06:00:311,4,0,23ms
2025/06/28 15:06:01:616,5,255,24ms
2025/06/28 15:06:01:778,5,0,23ms
2025/06/28 15:06:01:809,4,255,23ms
2025/06/28 15:06:01:894,4,0,24ms
2025/06/28 15:06:02:183,5,255,23ms
2025/06/28 15:06:02:347,5,0,23ms
2025/06/28 15:06:02:378,4,255,23ms
2025/06/28 15:06:02:462,4,0,23ms
2025/06/28 15:06:12:398,3,255,24ms
2025/06/28 15:06:12:465,3,0,24ms
2025/06/28 15:06:12:496,3,255,23ms
2025/06/28 15:06:12:527,2,0,24ms
2025/06/28 15:06:12:607,3,0,23ms
2025/06/28 15:06:12:638,2,0,23ms
2025/06/28 15:07:43:925,2,255,23ms
2025/06/28 15:07:44:050,2,0,24ms
2025/06/28 15:07:44:766,3,90,24ms
2025/06/28 15:07:44:798,2,255,24ms
2025/06/28 15:07:44:868,3,0,24ms
2025/06/28 15:07:44:899,2,0,24ms
2025/06/28 15:07:45:479,6,255,23ms
2025/06/28 15:07:45:547,6,0,23ms
2025/06/28 15:07:45:941,6,255,23ms
2025/06/28 15:07:46:014,6,0,23ms
2025/06/28 15:07:51:230,2,255,24ms
2025/06/28 15:07:51:343,2,0,24ms
2025/06/28 15:07:51:825,3,255,24ms
2025/06/28 15:07:51:883,3,0,23ms
2025/06/28 15:07:51:914,3,0,23ms
2025/06/28 15:07:51:946,2,255,24ms
2025/06/28 15:07:52:051,3,0,23ms
2025/06/28 15:07:52:082,2,0,23ms
2025/06/28 15:07:53:385,1,255,24ms
2025/06/28 15:07:53:495,1,0,24ms
2025/06/28 15:07:53:525,4,255,23ms
2025/06/28 15:07:53:631,4,0,23ms
2025/06/28 15:07:53:779,4,255,23ms
2025/06/28 15:07:53:883,4,0,23ms
2025/06/28 15:07:55:181,5,255,24ms
2025/06/28 15:07:55:343,5,0,23ms
2025/06/28 15:07:55:374,4,255,23ms
2025/06/28 15:07:55:459,4,0,24ms
2025/06/28 15:07:55:756,5,255,24ms
2025/06/28 15:07:55:916,5,0,23ms
2025/06/28 15:07:55:947,4,255,23ms
2025/06/28 15:07:56:031,4,0,23ms
2025/06/28 15:08:05:820,3,255,23ms
2025/06/28 15:08:05:883,3,0,23ms
2025/06/28 15:08:05:914,3,255,23ms
2025/06/28 15:08:05:945,2,0,23ms
2025/06/28 15:08:06:024,3,0,23ms
2025/06/28 15:08:06:055,2,0,24ms
2025/06/28 15:08:07:391,2,255,23ms
2025/06/28 15:08:07:485,2,0,23ms
2025/06/28 15:09:29:375,2,255,24ms
2025/06/28 15:09:29:498,2,0,24ms
2025/06/28 15:09:30:161,3,90,23ms
2025/06/28 15:09:30:192,2,255,23ms
2025/06/28 15:09:30:258,3,0,23ms
2025/06/28 15:09:30:289,2,0,23ms
2025/06/28 15:09:30:861,6,255,25ms
2025/06/28 15:09:30:933,6,0,24ms
2025/06/28 15:09:31:360,6,255,23ms
2025/06/28 15:09:31:427,6,0,24ms
2025/06/28 15:09:36:680,2,255,23ms
2025/06/28 15:09:36:793,2,0,23ms
2025/06/28 15:09:37:278,3,255,23ms
2025/06/28 15:09:37:337,3,0,23ms
2025/06/28 15:09:37:368,3,0,23ms
2025/06/28 15:09:37:399,2,255,23ms
2025/06/28 15:09:37:505,3,0,23ms
2025/06/28 15:09:37:536,2,0,23ms
2025/06/28 15:09:38:832,1,255,23ms
2025/06/28 15:09:38:943,1,0,24ms
2025/06/28 15:09:38:974,4,255,24ms
2025/06/28 15:09:39:081,4,0,23ms
2025/06/28 15:09:39:233,4,255,24ms
2025/06/28 15:09:39:337,4,0,23ms
2025/06/28 15:09:40:645,5,255,23ms
2025/06/28 15:09:40:810,5,0,23ms
2025/06/28 15:09:40:841,4,255,23ms
2025/06/28 15:09:40:924,4,0,23ms
2025/06/28 15:09:41:191,5,255,24ms
2025/06/28 15:09:41:351,5,0,23ms
2025/06/28 15:09:41:382,4,255,24ms
2025/06/28 15:09:41:466,4,0,23ms
2025/06/28 15:09:51:363,3,255,23ms
2025/06/28 15:09:51:431,3,0,23ms
2025/06/28 15:09:51:462,3,255,23ms
2025/06/28 15:09:51:493,2,0,23ms
2025/06/28 15:09:51:570,3,0,23ms
2025/06/28 15:09:51:601,2,0,23ms
2025/06/28 15:10:22:009,2,255,24ms
2025/06/28 15:10:22:136,2,0,23ms
2025/06/28 15:10:22:809,3,90,24ms
2025/06/28 15:10:22:840,2,255,24ms
2025/06/28 15:10:22:913,3,0,24ms
2025/06/28 15:10:22:943,2,0,24ms
2025/06/28 15:10:23:518,6,255,23ms
2025/06/28 15:10:23:586,6,0,23ms
2025/06/28 15:10:23:988,6,255,23ms
2025/06/28 15:10:24:056,6,0,23ms
2025/06/28 15:10:29:274,2,255,23ms
2025/06/28 15:10:29:389,2,0,23ms
2025/06/28 15:10:29:874,3,255,23ms
2025/06/28 15:10:29:932,3,0,23ms
2025/06/28 15:10:29:963,3,0,23ms
2025/06/28 15:10:29:995,2,255,24ms
2025/06/28 15:10:30:101,3,0,23ms
2025/06/28 15:10:30:132,2,0,23ms
2025/06/28 15:10:31:429,1,255,23ms
2025/06/28 15:10:31:542,1,0,24ms
2025/06/28 15:10:31:572,4,255,23ms
2025/06/28 15:10:31:680,4,0,23ms
2025/06/28 15:10:31:835,4,255,24ms
2025/06/28 15:10:31:943,4,0,24ms
2025/06/28 15:10:33:215,5,255,24ms
2025/06/28 15:10:33:378,5,0,24ms
2025/06/28 15:10:33:409,4,255,24ms
2025/06/28 15:10:33:491,4,0,24ms
2025/06/28 15:10:33:764,5,255,23ms
2025/06/28 15:10:33:923,5,0,23ms
2025/06/28 15:10:33:955,4,255,24ms
2025/06/28 15:10:34:039,4,0,23ms
2025/06/28 15:10:44:148,3,255,23ms
2025/06/28 15:10:44:216,3,0,24ms
2025/06/28 15:10:44:247,3,255,23ms
2025/06/28 15:10:44:279,2,0,25ms
2025/06/28 15:10:44:355,3,0,23ms
2025/06/28 15:10:44:386,2,0,24ms
2025/06/28 15:10:45:721,2,255,24ms
2025/06/28 15:10:45:814,2,0,24ms
2025/06/28 15:14:46:978,2,255,23ms
2025/06/28 15:14:47:103,2,0,24ms
2025/06/28 15:14:47:809,3,90,23ms
2025/06/28 15:14:47:840,2,255,23ms
2025/06/28 15:14:47:906,3,0,24ms
2025/06/28 15:14:47:937,2,0,23ms
2025/06/28 15:14:48:514,6,255,23ms
2025/06/28 15:14:48:582,6,0,23ms
2025/06/28 15:14:48:998,6,255,24ms
2025/06/28 15:14:49:070,6,0,23ms
2025/06/28 15:14:54:334,2,255,24ms
2025/06/28 15:14:54:445,2,0,23ms
2025/06/28 15:14:54:931,3,255,24ms
2025/06/28 15:14:54:990,3,0,24ms
2025/06/28 15:14:55:021,3,0,24ms
2025/06/28 15:14:55:053,2,255,24ms
2025/06/28 15:14:55:164,3,0,25ms
2025/06/28 15:14:55:194,2,0,23ms
2025/06/28 15:14:56:483,1,255,23ms
2025/06/28 15:14:56:594,1,0,23ms
2025/06/28 15:14:56:625,4,255,23ms
2025/06/28 15:14:56:732,4,0,24ms
2025/06/28 15:14:56:876,4,255,24ms
2025/06/28 15:14:56:981,4,0,23ms
2025/06/28 15:14:58:270,5,255,24ms
2025/06/28 15:14:58:431,5,0,23ms
2025/06/28 15:14:58:462,4,255,23ms
2025/06/28 15:14:58:546,4,0,22ms
2025/06/28 15:14:58:849,5,255,24ms
2025/06/28 15:14:59:014,5,0,25ms
2025/06/28 15:14:59:043,4,255,23ms
2025/06/28 15:14:59:127,4,0,23ms
2025/06/28 15:15:08:795,3,255,24ms
2025/06/28 15:15:08:862,3,0,23ms
2025/06/28 15:15:08:893,3,255,24ms
2025/06/28 15:15:08:925,2,0,23ms
2025/06/28 15:15:09:006,3,0,23ms
2025/06/28 15:15:09:037,2,0,24ms
2025/06/28 15:15:31:293,2,255,24ms
2025/06/28 15:15:31:420,2,0,24ms
2025/06/28 15:15:32:113,3,90,23ms
2025/06/28 15:15:32:144,2,255,24ms
2025/06/28 15:15:32:214,3,0,23ms
2025/06/28 15:15:32:245,2,0,23ms
2025/06/28 15:15:32:825,6,255,24ms
2025/06/28 15:15:32:892,6,0,23ms
2025/06/28 15:15:33:319,6,255,23ms
2025/06/28 15:15:33:387,6,0,24ms
2025/06/28 15:15:38:630,2,255,23ms
2025/06/28 15:15:38:745,2,0,23ms
2025/06/28 15:15:39:229,3,255,23ms
2025/06/28 15:15:39:289,3,0,24ms
2025/06/28 15:15:39:320,3,0,23ms
2025/06/28 15:15:39:351,2,255,23ms
2025/06/28 15:15:39:462,3,0,24ms
2025/06/28 15:15:39:494,2,0,24ms
2025/06/28 15:15:40:790,1,255,24ms
2025/06/28 15:15:40:899,1,0,23ms
2025/06/28 15:15:40:930,4,255,23ms
2025/06/28 15:15:41:039,4,0,23ms
2025/06/28 15:15:41:192,4,255,23ms
2025/06/28 15:15:41:297,4,0,23ms
2025/06/28 15:15:42:586,5,255,24ms
2025/06/28 15:15:42:748,5,0,23ms
2025/06/28 15:15:42:779,4,255,23ms
2025/06/28 15:15:42:863,4,0,23ms
2025/06/28 15:15:43:142,5,255,23ms
2025/06/28 15:15:43:303,5,0,24ms
2025/06/28 15:15:43:334,4,255,23ms
2025/06/28 15:15:43:420,4,0,24ms
2025/06/28 15:15:52:820,3,255,23ms
2025/06/28 15:15:52:887,3,0,23ms
2025/06/28 15:15:52:919,3,255,24ms
2025/06/28 15:15:52:951,2,0,23ms
2025/06/28 15:15:53:030,3,0,23ms
2025/06/28 15:15:53:061,2,0,23ms
2025/06/28 15:15:54:397,2,255,23ms
2025/06/28 15:15:54:494,2,0,24ms
2025/06/28 15:16:16:438,2,255,23ms
2025/06/28 15:16:16:561,2,0,23ms
2025/06/28 15:16:17:223,3,90,24ms
2025/06/28 15:16:17:253,2,255,23ms
2025/06/28 15:16:17:323,3,0,24ms
2025/06/28 15:16:17:353,2,0,24ms
2025/06/28 15:16:17:931,6,255,24ms
2025/06/28 15:16:18:003,6,0,24ms
2025/06/28 15:16:18:435,6,255,23ms
2025/06/28 15:16:18:503,6,0,23ms
2025/06/28 15:16:23:804,2,255,24ms
2025/06/28 15:16:23:917,2,0,23ms
2025/06/28 15:16:24:402,3,255,24ms
2025/06/28 15:16:24:460,3,0,23ms
2025/06/28 15:16:24:491,3,0,23ms
2025/06/28 15:16:24:523,2,255,24ms
2025/06/28 15:16:24:634,3,0,24ms
2025/06/28 15:16:24:663,2,0,23ms
2025/06/28 15:16:25:957,1,255,23ms
2025/06/28 15:16:26:067,1,0,23ms
2025/06/28 15:16:26:098,4,255,23ms
2025/06/28 15:16:26:201,4,0,24ms
2025/06/28 15:16:26:351,4,255,24ms
2025/06/28 15:16:26:455,4,0,23ms
2025/06/28 15:16:27:717,5,255,24ms
2025/06/28 15:16:27:878,5,0,23ms
2025/06/28 15:16:27:909,4,255,24ms
2025/06/28 15:16:27:993,4,0,23ms
2025/06/28 15:16:28:266,5,255,24ms
2025/06/28 15:16:28:429,5,0,24ms
2025/06/28 15:16:28:460,4,255,23ms
2025/06/28 15:16:28:544,4,0,23ms
2025/06/28 15:16:38:706,3,255,24ms
2025/06/28 15:16:38:772,3,0,23ms
2025/06/28 15:16:38:803,3,255,23ms
2025/06/28 15:16:38:834,2,0,23ms
2025/06/28 15:16:38:913,3,0,23ms
2025/06/28 15:16:38:944,2,0,23ms
2025/06/28 15:16:52:803,2,255,23ms
2025/06/28 15:16:52:927,2,0,23ms
2025/06/28 15:16:53:607,3,90,24ms
2025/06/28 15:16:53:637,2,255,23ms
2025/06/28 15:16:53:709,3,0,24ms
2025/06/28 15:16:53:739,2,0,23ms
2025/06/28 15:16:54:315,6,255,23ms
2025/06/28 15:16:54:383,6,0,23ms
2025/06/28 15:16:54:784,6,255,24ms
2025/06/28 15:16:54:852,6,0,23ms
2025/06/28 15:17:00:088,2,255,24ms
2025/06/28 15:17:00:199,2,0,24ms
2025/06/28 15:17:00:680,3,255,23ms
2025/06/28 15:17:00:738,3,0,23ms
2025/06/28 15:17:00:769,3,0,23ms
2025/06/28 15:17:00:801,2,255,25ms
2025/06/28 15:17:00:910,3,0,25ms
2025/06/28 15:17:00:940,2,0,23ms
2025/06/28 15:17:02:236,1,255,25ms
2025/06/28 15:17:02:347,1,0,23ms
2025/06/28 15:17:02:378,4,255,23ms
2025/06/28 15:17:02:488,4,0,24ms
2025/06/28 15:17:02:637,4,255,23ms
2025/06/28 15:17:02:741,4,0,23ms
2025/06/28 15:17:04:039,5,255,23ms
2025/06/28 15:17:04:204,5,0,24ms
2025/06/28 15:17:04:235,4,255,23ms
2025/06/28 15:17:04:318,4,0,23ms
2025/06/28 15:17:04:590,5,255,24ms
2025/06/28 15:17:04:753,5,0,23ms
2025/06/28 15:17:04:784,4,255,23ms
2025/06/28 15:17:04:868,4,0,23ms
2025/06/28 15:17:14:986,3,255,22ms
2025/06/28 15:17:15:057,3,0,24ms
2025/06/28 15:17:15:087,3,255,24ms
2025/06/28 15:17:15:118,2,0,23ms
2025/06/28 15:17:15:198,3,0,23ms
2025/06/28 15:17:15:229,2,0,23ms
2025/06/28 15:17:16:565,2,255,23ms
2025/06/28 15:17:16:660,2,0,23ms
2025/06/28 15:17:30:401,2,255,24ms
2025/06/28 15:17:30:528,2,0,24ms
2025/06/28 15:17:31:236,3,90,24ms
2025/06/28 15:17:31:267,2,255,23ms
2025/06/28 15:17:31:333,3,0,24ms
2025/06/28 15:17:31:365,2,0,24ms
2025/06/28 15:17:31:940,6,255,24ms
2025/06/28 15:17:32:006,6,0,24ms
2025/06/28 15:17:32:438,6,255,24ms
2025/06/28 15:17:32:505,6,0,24ms
2025/06/28 15:17:37:752,2,255,24ms
2025/06/28 15:17:37:866,2,0,24ms
2025/06/28 15:17:38:351,3,255,23ms
2025/06/28 15:17:38:410,3,0,23ms
2025/06/28 15:17:38:441,3,0,23ms
2025/06/28 15:17:38:472,2,255,23ms
2025/06/28 15:17:38:582,3,0,23ms
2025/06/28 15:17:38:612,2,0,23ms
2025/06/28 15:17:39:905,1,255,23ms
2025/06/28 15:17:40:016,1,0,23ms
2025/06/28 15:17:40:047,4,255,23ms
2025/06/28 15:17:40:148,4,0,23ms
2025/06/28 15:17:40:295,4,255,24ms
2025/06/28 15:17:40:398,4,0,23ms
2025/06/28 15:17:41:687,5,255,24ms
2025/06/28 15:17:41:847,5,0,23ms
2025/06/28 15:17:41:879,4,255,23ms
2025/06/28 15:17:41:963,4,0,23ms
2025/06/28 15:17:42:266,5,255,23ms
2025/06/28 15:17:42:424,5,0,23ms
2025/06/28 15:17:42:455,4,255,23ms
2025/06/28 15:17:42:539,4,0,23ms
2025/06/28 15:17:52:260,3,255,25ms
2025/06/28 15:17:52:328,3,0,24ms
2025/06/28 15:17:52:359,3,255,24ms
2025/06/28 15:17:52:390,2,0,23ms
2025/06/28 15:17:52:470,3,0,23ms
2025/06/28 15:17:52:502,2,0,24ms
2025/06/28 15:18:41:974,2,255,23ms
2025/06/28 15:18:42:107,2,0,25ms
2025/06/28 15:18:42:807,3,90,23ms
2025/06/28 15:18:42:838,2,255,24ms
2025/06/28 15:18:42:909,3,0,24ms
2025/06/28 15:18:42:939,2,0,24ms
2025/06/28 15:18:43:527,6,255,24ms
2025/06/28 15:18:43:595,6,0,24ms
2025/06/28 15:18:44:013,6,255,23ms
2025/06/28 15:18:44:081,6,0,24ms
2025/06/28 15:18:49:358,2,255,24ms
2025/06/28 15:18:49:470,2,0,23ms
2025/06/28 15:18:49:951,3,255,23ms
2025/06/28 15:18:50:009,3,0,23ms
2025/06/28 15:18:50:040,3,0,23ms
2025/06/28 15:18:50:072,2,255,24ms
2025/06/28 15:18:50:177,3,0,24ms
2025/06/28 15:18:50:208,2,0,24ms
2025/06/28 15:18:51:490,1,255,23ms
2025/06/28 15:18:51:607,1,0,23ms
2025/06/28 15:18:51:638,4,255,23ms
2025/06/28 15:18:51:747,4,0,24ms
2025/06/28 15:18:51:897,4,255,23ms
2025/06/28 15:18:52:001,4,0,23ms
2025/06/28 15:18:53:263,5,255,24ms
2025/06/28 15:18:53:422,5,0,24ms
2025/06/28 15:18:53:453,4,255,23ms
2025/06/28 15:18:53:536,4,0,22ms
2025/06/28 15:18:53:860,5,255,23ms
2025/06/28 15:18:54:024,5,0,23ms
2025/06/28 15:18:54:055,4,255,23ms
2025/06/28 15:18:54:139,4,0,23ms
2025/06/28 15:19:03:983,3,255,23ms
2025/06/28 15:19:04:051,3,0,23ms
2025/06/28 15:19:04:081,3,255,23ms
2025/06/28 15:19:04:113,2,0,24ms
2025/06/28 15:19:04:191,3,0,24ms
2025/06/28 15:19:04:222,2,0,24ms
2025/06/28 15:19:05:564,2,255,23ms
2025/06/28 15:19:05:659,2,0,24ms
2025/06/28 15:20:34:458,2,255,24ms
2025/06/28 15:20:34:584,2,0,23ms
2025/06/28 15:20:35:273,3,90,23ms
2025/06/28 15:20:35:304,2,255,23ms
2025/06/28 15:20:35:370,3,0,24ms
2025/06/28 15:20:35:401,2,0,24ms
2025/06/28 15:20:35:984,6,255,23ms
2025/06/28 15:20:36:051,6,0,23ms
2025/06/28 15:20:36:427,6,255,23ms
2025/06/28 15:20:36:495,6,0,24ms
2025/06/28 15:20:41:738,2,255,23ms
2025/06/28 15:20:41:852,2,0,24ms
2025/06/28 15:20:42:334,3,255,24ms
2025/06/28 15:20:42:393,3,0,23ms
2025/06/28 15:20:42:423,3,0,23ms
2025/06/28 15:20:42:454,2,255,23ms
2025/06/28 15:20:42:562,3,0,23ms
2025/06/28 15:20:42:592,2,0,23ms
2025/06/28 15:20:43:886,1,255,23ms
2025/06/28 15:20:43:997,1,0,23ms
2025/06/28 15:20:44:028,4,255,24ms
2025/06/28 15:20:44:134,4,0,23ms
2025/06/28 15:20:44:283,4,255,23ms
2025/06/28 15:20:44:388,4,0,24ms
2025/06/28 15:20:45:687,5,255,23ms
2025/06/28 15:20:45:852,5,0,24ms
2025/06/28 15:20:45:883,4,255,23ms
2025/06/28 15:20:45:965,4,0,23ms
2025/06/28 15:20:46:274,5,255,24ms
2025/06/28 15:20:46:434,5,0,23ms
2025/06/28 15:20:46:465,4,255,23ms
2025/06/28 15:20:46:549,4,0,23ms
2025/06/28 15:20:56:544,3,255,23ms
2025/06/28 15:20:56:611,3,0,23ms
2025/06/28 15:20:56:674,2,0,24ms
2025/06/28 15:20:56:752,3,0,24ms
2025/06/28 15:20:56:783,2,0,23ms
2025/06/28 15:22:33:348,2,255,23ms
2025/06/28 15:22:33:474,2,0,24ms
2025/06/28 15:22:34:135,3,90,24ms
2025/06/28 15:22:34:165,2,255,24ms
2025/06/28 15:22:34:235,3,0,24ms
2025/06/28 15:22:34:267,2,0,24ms
2025/06/28 15:22:34:842,6,255,24ms
2025/06/28 15:22:34:909,6,0,23ms
2025/06/28 15:22:35:304,6,255,23ms
2025/06/28 15:22:35:372,6,0,23ms
2025/06/28 15:22:40:634,2,255,23ms
2025/06/28 15:22:40:748,2,0,23ms
2025/06/28 15:22:41:230,3,255,23ms
2025/06/28 15:22:41:290,3,0,24ms
2025/06/28 15:22:41:320,3,0,24ms
2025/06/28 15:22:41:352,2,255,24ms
2025/06/28 15:22:41:458,3,0,23ms
2025/06/28 15:22:41:489,2,0,23ms
2025/06/28 15:22:42:776,1,255,24ms
2025/06/28 15:22:42:888,1,0,24ms
