时间,通道,亮度,设置时间
2025/06/26 09:22:02:911,5,0,24ms
2025/06/26 09:22:02:942,4,255,23ms
2025/06/26 09:22:03:027,4,0,23ms
2025/06/26 09:22:03:274,5,255,24ms
2025/06/26 09:22:03:437,5,0,23ms
2025/06/26 09:22:03:468,4,255,24ms
2025/06/26 09:22:03:550,4,0,24ms
2025/06/26 09:22:13:670,3,255,23ms
2025/06/26 09:22:13:732,3,0,23ms
2025/06/26 09:22:13:763,3,0,23ms
2025/06/26 09:22:13:794,2,255,23ms
2025/06/26 09:22:13:903,3,0,24ms
2025/06/26 09:22:13:934,2,0,24ms
2025/06/26 09:28:34:469,2,255,23ms
2025/06/26 09:28:34:595,2,0,24ms
2025/06/26 09:28:35:296,3,90,23ms
2025/06/26 09:28:35:327,2,255,24ms
2025/06/26 09:28:35:397,3,0,24ms
2025/06/26 09:28:35:427,2,0,23ms
2025/06/26 09:28:36:002,6,255,23ms
2025/06/26 09:28:36:069,6,0,23ms
2025/06/26 09:28:36:495,6,255,24ms
2025/06/26 09:28:36:562,6,0,24ms
2025/06/26 09:28:41:832,2,255,24ms
2025/06/26 09:28:41:944,2,0,24ms
2025/06/26 09:28:42:426,3,255,23ms
2025/06/26 09:28:42:495,3,0,24ms
2025/06/26 09:28:42:525,2,255,23ms
2025/06/26 09:28:42:639,2,0,24ms
2025/06/26 09:29:33:567,3,255,23ms
2025/06/26 09:29:33:634,3,0,23ms
2025/06/26 09:29:33:665,2,255,23ms
2025/06/26 09:29:33:777,2,0,24ms
2025/06/26 09:29:35:065,1,255,23ms
2025/06/26 09:29:35:176,1,0,23ms
2025/06/26 09:29:35:207,4,255,23ms
2025/06/26 09:29:35:313,4,0,23ms
2025/06/26 09:29:35:459,4,255,23ms
2025/06/26 09:29:35:565,4,0,23ms
2025/06/26 09:29:36:841,5,255,24ms
2025/06/26 09:29:37:004,5,0,24ms
2025/06/26 09:29:37:035,4,255,23ms
2025/06/26 09:29:37:119,4,0,23ms
2025/06/26 09:29:37:447,5,255,23ms
2025/06/26 09:29:37:611,5,0,23ms
2025/06/26 09:29:37:642,4,255,23ms
2025/06/26 09:29:37:726,4,0,23ms
2025/06/26 09:29:47:565,3,255,25ms
2025/06/26 09:29:47:629,3,0,23ms
2025/06/26 09:29:47:660,3,0,24ms
2025/06/26 09:29:47:691,2,255,23ms
2025/06/26 09:29:47:800,3,0,24ms
2025/06/26 09:29:47:832,2,0,24ms
2025/06/26 09:30:14:964,2,255,23ms
2025/06/26 09:30:15:059,2,0,24ms
2025/06/26 09:30:16:246,2,255,23ms
2025/06/26 09:30:16:371,2,0,24ms
2025/06/26 09:30:17:061,3,90,23ms
2025/06/26 09:30:17:093,2,255,24ms
2025/06/26 09:30:17:163,3,0,24ms
2025/06/26 09:30:17:193,2,0,24ms
2025/06/26 09:30:17:778,6,255,24ms
2025/06/26 09:30:17:845,6,0,24ms
2025/06/26 09:30:18:237,6,255,23ms
2025/06/26 09:30:18:305,6,0,23ms
2025/06/26 09:30:28:766,2,255,23ms
2025/06/26 09:30:28:882,2,0,23ms
2025/06/26 09:30:29:364,3,255,23ms
2025/06/26 09:30:29:431,3,0,23ms
2025/06/26 09:30:29:462,2,255,23ms
2025/06/26 09:30:29:572,2,0,24ms
2025/06/26 09:30:46:167,3,255,24ms
2025/06/26 09:30:46:234,3,0,23ms
2025/06/26 09:30:46:265,2,255,23ms
2025/06/26 09:30:46:373,2,0,24ms
2025/06/26 09:30:48:176,3,255,23ms
2025/06/26 09:30:48:246,3,0,25ms
2025/06/26 09:30:48:275,2,255,23ms
2025/06/26 09:30:48:384,2,0,23ms
2025/06/26 09:30:49:971,3,255,23ms
2025/06/26 09:30:50:038,3,0,22ms
2025/06/26 09:30:50:070,2,255,24ms
2025/06/26 09:30:50:179,2,0,25ms
2025/06/26 09:31:20:187,3,255,23ms
2025/06/26 09:31:20:253,3,0,23ms
2025/06/26 09:31:20:284,2,255,24ms
2025/06/26 09:31:20:395,2,0,24ms
2025/06/26 09:31:21:704,1,255,24ms
2025/06/26 09:31:21:814,1,0,24ms
2025/06/26 09:31:21:845,4,255,23ms
2025/06/26 09:31:21:951,4,0,23ms
2025/06/26 09:31:22:100,4,255,24ms
2025/06/26 09:31:22:204,4,0,23ms
2025/06/26 09:31:23:472,5,255,24ms
2025/06/26 09:31:23:635,5,0,24ms
2025/06/26 09:31:23:665,4,255,23ms
2025/06/26 09:31:23:749,4,0,23ms
2025/06/26 09:31:24:028,5,255,23ms
2025/06/26 09:31:24:190,5,0,23ms
2025/06/26 09:31:24:221,4,255,23ms
2025/06/26 09:31:24:305,4,0,23ms
2025/06/26 09:31:34:244,3,255,23ms
2025/06/26 09:31:34:307,3,0,24ms
2025/06/26 09:31:34:338,3,0,23ms
2025/06/26 09:31:34:370,2,255,25ms
2025/06/26 09:31:34:482,3,0,23ms
2025/06/26 09:31:34:514,2,0,24ms
2025/06/26 09:31:36:814,2,255,24ms
2025/06/26 09:31:36:937,2,0,23ms
2025/06/26 09:31:37:665,3,90,24ms
2025/06/26 09:31:37:697,2,255,24ms
2025/06/26 09:31:37:767,3,0,24ms
2025/06/26 09:31:37:797,2,0,24ms
2025/06/26 09:31:38:380,6,255,24ms
2025/06/26 09:31:38:447,6,0,24ms
2025/06/26 09:31:38:860,6,255,23ms
2025/06/26 09:31:38:927,6,0,23ms
2025/06/26 09:31:49:199,2,255,23ms
2025/06/26 09:31:49:312,2,0,24ms
2025/06/26 09:31:49:789,3,255,23ms
2025/06/26 09:31:49:858,3,0,24ms
2025/06/26 09:31:49:891,2,255,25ms
2025/06/26 09:31:50:001,2,0,24ms
2025/06/26 09:32:25:619,3,255,24ms
2025/06/26 09:32:25:686,3,0,24ms
2025/06/26 09:32:25:716,2,255,23ms
2025/06/26 09:32:25:828,2,0,23ms
2025/06/26 09:34:12:122,3,255,24ms
2025/06/26 09:34:12:188,3,0,23ms
2025/06/26 09:34:12:219,2,255,23ms
2025/06/26 09:34:12:330,2,0,24ms
2025/06/26 09:34:13:616,1,255,23ms
2025/06/26 09:34:13:726,1,0,24ms
2025/06/26 09:34:13:757,4,255,24ms
2025/06/26 09:34:13:862,4,0,24ms
2025/06/26 09:34:14:010,4,255,23ms
2025/06/26 09:34:14:114,4,0,23ms
2025/06/26 09:34:15:368,5,255,24ms
2025/06/26 09:34:15:528,5,0,23ms
2025/06/26 09:34:15:559,4,255,23ms
2025/06/26 09:34:15:642,4,0,23ms
2025/06/26 09:34:15:968,5,255,23ms
2025/06/26 09:34:16:128,5,0,23ms
2025/06/26 09:34:16:159,4,255,23ms
2025/06/26 09:34:16:243,4,0,23ms
2025/06/26 09:34:26:273,3,255,24ms
2025/06/26 09:34:26:335,3,0,24ms
2025/06/26 09:34:26:364,3,0,22ms
2025/06/26 09:34:26:397,2,255,24ms
2025/06/26 09:34:26:510,3,0,24ms
2025/06/26 09:34:26:541,2,0,24ms
2025/06/26 09:34:27:896,2,255,24ms
2025/06/26 09:34:27:988,2,0,25ms
2025/06/26 09:34:29:181,2,255,23ms
2025/06/26 09:34:29:306,2,0,24ms
2025/06/26 09:34:30:030,3,90,24ms
2025/06/26 09:34:30:060,2,255,24ms
2025/06/26 09:34:30:126,3,0,23ms
2025/06/26 09:34:30:157,2,0,24ms
2025/06/26 09:34:30:744,6,255,23ms
2025/06/26 09:34:30:816,6,0,24ms
2025/06/26 09:34:31:198,6,255,23ms
2025/06/26 09:34:31:266,6,0,24ms
2025/06/26 09:34:41:625,2,255,23ms
2025/06/26 09:34:41:740,2,0,24ms
2025/06/26 09:34:42:228,3,255,23ms
2025/06/26 09:34:42:296,3,0,23ms
2025/06/26 09:34:42:327,2,255,23ms
2025/06/26 09:34:42:436,2,0,23ms
2025/06/26 09:36:18:424,3,255,24ms
2025/06/26 09:36:18:489,3,0,24ms
2025/06/26 09:36:18:520,2,255,23ms
2025/06/26 09:36:18:628,2,0,23ms
2025/06/26 09:36:19:906,1,255,24ms
2025/06/26 09:36:20:016,1,0,23ms
2025/06/26 09:36:20:047,4,255,23ms
2025/06/26 09:36:20:156,4,0,24ms
2025/06/26 09:36:20:305,4,255,24ms
2025/06/26 09:36:20:410,4,0,23ms
2025/06/26 09:36:21:697,5,255,23ms
2025/06/26 09:36:21:859,5,0,24ms
2025/06/26 09:36:21:890,4,255,23ms
2025/06/26 09:36:21:976,4,0,24ms
2025/06/26 09:36:22:247,5,255,22ms
2025/06/26 09:36:22:411,5,0,23ms
2025/06/26 09:36:22:442,4,255,24ms
2025/06/26 09:36:22:526,4,0,24ms
2025/06/26 09:36:32:207,3,255,24ms
2025/06/26 09:36:32:268,3,0,23ms
2025/06/26 09:36:32:299,3,0,24ms
2025/06/26 09:36:32:330,2,255,24ms
2025/06/26 09:36:32:438,3,0,24ms
2025/06/26 09:36:32:468,2,0,23ms
2025/06/26 09:36:34:779,2,255,24ms
2025/06/26 09:36:34:906,2,0,25ms
2025/06/26 09:36:35:610,3,90,23ms
2025/06/26 09:36:35:641,2,255,23ms
2025/06/26 09:36:35:709,3,0,24ms
2025/06/26 09:36:35:741,2,0,24ms
2025/06/26 09:36:36:311,6,255,23ms
2025/06/26 09:36:36:378,6,0,24ms
2025/06/26 09:36:36:788,6,255,24ms
2025/06/26 09:36:36:855,6,0,24ms
2025/06/26 09:36:47:178,2,255,23ms
2025/06/26 09:36:47:293,2,0,24ms
2025/06/26 09:36:47:776,3,255,23ms
2025/06/26 09:36:47:845,3,0,24ms
2025/06/26 09:36:47:876,2,255,24ms
2025/06/26 09:36:47:989,2,0,25ms
2025/06/26 09:38:18:284,3,255,24ms
2025/06/26 09:38:18:352,3,0,23ms
2025/06/26 09:38:18:383,2,255,23ms
2025/06/26 09:38:18:497,2,0,25ms
2025/06/26 09:38:19:780,1,255,23ms
2025/06/26 09:38:19:890,1,0,23ms
2025/06/26 09:38:19:921,4,255,23ms
2025/06/26 09:38:20:027,4,0,23ms
2025/06/26 09:38:20:172,4,255,24ms
2025/06/26 09:38:20:276,4,0,23ms
2025/06/26 09:38:21:550,5,255,24ms
2025/06/26 09:38:21:711,5,0,23ms
2025/06/26 09:38:21:742,4,255,23ms
2025/06/26 09:38:21:823,4,0,24ms
2025/06/26 09:38:22:071,5,255,24ms
2025/06/26 09:38:22:233,5,0,23ms
2025/06/26 09:38:22:264,4,255,23ms
2025/06/26 09:38:22:348,4,0,24ms
2025/06/26 09:38:32:458,3,255,23ms
2025/06/26 09:38:32:520,3,0,23ms
2025/06/26 09:38:32:551,3,0,23ms
2025/06/26 09:38:32:583,2,255,24ms
2025/06/26 09:38:32:690,3,0,24ms
2025/06/26 09:38:32:721,2,0,24ms
2025/06/26 09:38:34:049,2,255,23ms
2025/06/26 09:38:34:144,2,0,23ms
2025/06/26 09:38:35:337,2,255,23ms
2025/06/26 09:38:35:460,2,0,23ms
2025/06/26 09:38:36:186,3,90,24ms
2025/06/26 09:38:36:217,2,255,24ms
2025/06/26 09:38:36:288,3,0,24ms
2025/06/26 09:38:36:320,2,0,24ms
2025/06/26 09:38:36:890,6,255,23ms
2025/06/26 09:38:36:956,6,0,23ms
2025/06/26 09:38:37:397,6,255,23ms
2025/06/26 09:38:37:468,6,0,24ms
2025/06/26 09:38:47:883,2,255,23ms
2025/06/26 09:38:47:997,2,0,23ms
2025/06/26 09:38:48:486,3,255,23ms
2025/06/26 09:38:48:556,3,0,24ms
2025/06/26 09:38:48:586,2,255,23ms
2025/06/26 09:38:48:694,2,0,23ms
2025/06/26 09:38:49:977,1,255,23ms
2025/06/26 09:38:50:087,1,0,23ms
2025/06/26 09:38:50:117,4,255,23ms
2025/06/26 09:38:50:223,4,0,23ms
2025/06/26 09:38:50:370,4,255,23ms
2025/06/26 09:38:50:476,4,0,23ms
2025/06/26 09:38:51:786,5,255,24ms
2025/06/26 09:38:51:945,5,0,24ms
2025/06/26 09:38:51:976,4,255,23ms
2025/06/26 09:38:52:060,4,0,23ms
2025/06/26 09:38:52:370,5,255,23ms
2025/06/26 09:38:52:530,5,0,24ms
2025/06/26 09:38:52:561,4,255,23ms
2025/06/26 09:38:52:646,4,0,24ms
2025/06/26 09:39:02:791,3,255,22ms
2025/06/26 09:39:02:859,3,0,23ms
2025/06/26 09:39:02:890,3,0,24ms
2025/06/26 09:39:02:921,2,255,24ms
2025/06/26 09:39:03:028,3,0,23ms
2025/06/26 09:39:03:059,2,0,23ms
2025/06/26 09:39:05:349,2,255,23ms
2025/06/26 09:39:05:476,2,0,24ms
2025/06/26 09:39:06:164,3,90,23ms
2025/06/26 09:39:06:195,2,255,24ms
2025/06/26 09:39:06:265,3,0,24ms
2025/06/26 09:39:06:296,2,0,24ms
2025/06/26 09:39:06:874,6,255,24ms
2025/06/26 09:39:06:941,6,0,24ms
2025/06/26 09:39:07:365,6,255,23ms
2025/06/26 09:39:07:437,6,0,24ms
2025/06/26 09:39:17:693,2,255,23ms
2025/06/26 09:39:17:808,2,0,24ms
2025/06/26 09:39:18:299,3,255,23ms
2025/06/26 09:39:18:368,3,0,23ms
2025/06/26 09:39:18:399,2,255,23ms
2025/06/26 09:39:18:507,2,0,24ms
2025/06/26 09:39:19:794,1,255,24ms
2025/06/26 09:39:19:904,1,0,24ms
2025/06/26 09:39:19:934,4,255,23ms
2025/06/26 09:39:20:042,4,0,23ms
2025/06/26 09:39:20:195,4,255,24ms
2025/06/26 09:39:20:300,4,0,24ms
2025/06/26 09:39:21:579,5,255,23ms
2025/06/26 09:39:21:741,5,0,24ms
2025/06/26 09:39:21:771,4,255,23ms
2025/06/26 09:39:21:857,4,0,24ms
2025/06/26 09:39:22:112,5,255,23ms
2025/06/26 09:39:22:273,5,0,23ms
2025/06/26 09:39:22:304,4,255,23ms
2025/06/26 09:39:22:387,4,0,24ms
2025/06/26 09:39:32:275,3,255,23ms
2025/06/26 09:39:32:336,3,0,24ms
2025/06/26 09:39:32:368,3,0,23ms
2025/06/26 09:39:32:398,2,255,23ms
2025/06/26 09:39:32:508,3,0,23ms
2025/06/26 09:39:32:540,2,0,24ms
2025/06/26 09:39:33:857,2,255,23ms
2025/06/26 09:39:33:950,2,0,24ms
2025/06/26 09:39:35:151,2,255,24ms
2025/06/26 09:39:35:274,2,0,24ms
2025/06/26 09:39:35:960,3,90,23ms
2025/06/26 09:39:35:992,2,255,25ms
2025/06/26 09:39:36:062,3,0,24ms
2025/06/26 09:39:36:093,2,0,24ms
2025/06/26 09:39:36:665,6,255,24ms
2025/06/26 09:39:36:733,6,0,24ms
2025/06/26 09:39:37:137,6,255,24ms
2025/06/26 09:39:37:205,6,0,24ms
2025/06/26 09:39:46:768,2,255,24ms
2025/06/26 09:39:46:881,2,0,24ms
2025/06/26 09:39:47:362,3,255,23ms
2025/06/26 09:39:47:429,3,0,23ms
2025/06/26 09:39:47:460,2,255,23ms
2025/06/26 09:39:47:570,2,0,24ms
2025/06/26 09:39:48:859,1,255,24ms
2025/06/26 09:39:48:970,1,0,23ms
2025/06/26 09:39:49:001,4,255,23ms
2025/06/26 09:39:49:107,4,0,24ms
2025/06/26 09:39:49:252,4,255,24ms
2025/06/26 09:39:49:357,4,0,23ms
2025/06/26 09:39:50:615,5,255,24ms
2025/06/26 09:39:50:778,5,0,23ms
2025/06/26 09:39:50:809,4,255,23ms
2025/06/26 09:39:50:894,4,0,24ms
2025/06/26 09:39:51:211,5,255,24ms
2025/06/26 09:39:51:370,5,0,24ms
2025/06/26 09:39:51:401,4,255,23ms
2025/06/26 09:39:51:487,4,0,25ms
2025/06/26 09:40:01:513,3,255,23ms
2025/06/26 09:40:01:574,3,0,23ms
2025/06/26 09:40:01:606,3,0,25ms
2025/06/26 09:40:01:638,2,255,24ms
2025/06/26 09:40:01:747,3,0,24ms
2025/06/26 09:40:01:777,2,0,23ms
2025/06/26 09:45:14:303,2,255,23ms
2025/06/26 09:45:14:429,2,0,24ms
2025/06/26 09:45:15:094,3,90,24ms
2025/06/26 09:45:15:124,2,255,24ms
2025/06/26 09:45:15:195,3,0,24ms
2025/06/26 09:45:15:225,2,0,23ms
2025/06/26 09:45:15:811,6,255,24ms
2025/06/26 09:45:15:879,6,0,23ms
2025/06/26 09:45:16:278,6,255,24ms
2025/06/26 09:45:16:344,6,0,24ms
2025/06/26 09:45:21:524,2,255,23ms
2025/06/26 09:45:21:638,2,0,24ms
2025/06/26 09:45:22:120,3,255,23ms
2025/06/26 09:45:22:188,3,0,24ms
2025/06/26 09:45:22:218,2,255,23ms
2025/06/26 09:45:22:331,2,0,24ms
2025/06/26 09:45:23:610,1,255,24ms
2025/06/26 09:45:23:720,1,0,23ms
2025/06/26 09:45:23:751,4,255,23ms
2025/06/26 09:45:23:856,4,0,24ms
2025/06/26 09:45:24:004,4,255,23ms
2025/06/26 09:45:24:110,4,0,24ms
2025/06/26 09:45:25:363,5,255,24ms
2025/06/26 09:45:25:521,5,0,23ms
2025/06/26 09:45:25:552,4,255,23ms
2025/06/26 09:45:25:637,4,0,23ms
2025/06/26 09:45:25:947,5,255,23ms
2025/06/26 09:45:26:110,5,0,23ms
2025/06/26 09:45:26:141,4,255,23ms
2025/06/26 09:45:26:226,4,0,24ms
2025/06/26 09:45:36:520,3,255,23ms
2025/06/26 09:45:36:583,3,0,24ms
2025/06/26 09:45:36:614,3,0,23ms
2025/06/26 09:45:36:645,2,255,24ms
2025/06/26 09:45:36:757,3,0,25ms
2025/06/26 09:45:36:787,2,0,24ms
2025/06/26 09:45:38:136,2,255,23ms
2025/06/26 09:45:38:230,2,0,24ms
2025/06/26 09:45:59:731,2,255,23ms
2025/06/26 09:45:59:858,2,0,23ms
2025/06/26 09:46:00:591,3,90,24ms
2025/06/26 09:46:00:622,2,255,24ms
2025/06/26 09:46:00:689,3,0,24ms
2025/06/26 09:46:00:720,2,0,24ms
2025/06/26 09:46:01:296,6,255,24ms
2025/06/26 09:46:01:367,6,0,24ms
2025/06/26 09:46:01:766,6,255,23ms
2025/06/26 09:46:01:835,6,0,24ms
2025/06/26 09:46:07:060,2,255,23ms
2025/06/26 09:46:07:168,2,0,23ms
2025/06/26 09:46:07:653,3,255,23ms
2025/06/26 09:46:07:721,3,0,24ms
2025/06/26 09:46:07:752,2,255,23ms
2025/06/26 09:46:07:861,2,0,24ms
2025/06/26 09:46:09:142,1,255,23ms
2025/06/26 09:46:09:254,1,0,24ms
2025/06/26 09:46:09:285,4,255,23ms
2025/06/26 09:46:09:392,4,0,24ms
2025/06/26 09:46:09:541,4,255,23ms
2025/06/26 09:46:09:646,4,0,23ms
2025/06/26 09:46:10:925,5,255,23ms
2025/06/26 09:46:11:085,5,0,23ms
2025/06/26 09:46:11:116,4,255,23ms
2025/06/26 09:46:11:200,4,0,24ms
2025/06/26 09:46:11:510,5,255,24ms
2025/06/26 09:46:11:672,5,0,23ms
2025/06/26 09:46:11:703,4,255,23ms
2025/06/26 09:46:11:787,4,0,24ms
2025/06/26 09:46:21:372,3,255,23ms
2025/06/26 09:46:21:434,3,0,23ms
2025/06/26 09:46:21:465,3,0,23ms
2025/06/26 09:46:21:496,2,255,24ms
2025/06/26 09:46:21:608,3,0,24ms
2025/06/26 09:46:21:638,2,0,23ms
2025/06/26 09:46:23:938,2,255,24ms
2025/06/26 09:46:24:066,2,0,23ms
2025/06/26 09:46:24:809,3,90,22ms
2025/06/26 09:46:24:841,2,255,24ms
2025/06/26 09:46:24:911,3,0,24ms
2025/06/26 09:46:24:941,2,0,24ms
2025/06/26 09:46:25:516,6,255,24ms
2025/06/26 09:46:25:583,6,0,24ms
2025/06/26 09:46:25:984,6,255,23ms
2025/06/26 09:46:26:052,6,0,23ms
2025/06/26 09:46:35:386,2,255,24ms
2025/06/26 09:46:35:502,2,0,24ms
2025/06/26 09:46:35:986,3,255,24ms
2025/06/26 09:46:36:054,3,0,23ms
2025/06/26 09:46:36:085,2,255,24ms
2025/06/26 09:46:36:194,2,0,23ms
2025/06/26 09:46:37:483,1,255,24ms
2025/06/26 09:46:37:593,1,0,23ms
2025/06/26 09:46:37:624,4,255,23ms
2025/06/26 09:46:37:730,4,0,24ms
2025/06/26 09:46:37:880,4,255,24ms
2025/06/26 09:46:37:985,4,0,23ms
2025/06/26 09:46:39:254,5,255,23ms
2025/06/26 09:46:39:413,5,0,24ms
2025/06/26 09:46:39:444,4,255,23ms
2025/06/26 09:46:39:529,4,0,24ms
2025/06/26 09:46:39:801,5,255,24ms
2025/06/26 09:46:39:961,5,0,23ms
2025/06/26 09:46:39:992,4,255,23ms
2025/06/26 09:46:40:076,4,0,24ms
2025/06/26 09:46:49:849,3,255,24ms
2025/06/26 09:46:49:911,3,0,23ms
2025/06/26 09:46:49:942,3,0,23ms
2025/06/26 09:46:49:974,2,255,25ms
2025/06/26 09:46:50:085,3,0,24ms
2025/06/26 09:46:50:117,2,0,24ms
2025/06/26 09:46:51:436,2,255,23ms
2025/06/26 09:46:51:531,2,0,23ms
2025/06/26 09:47:57:196,2,255,24ms
2025/06/26 09:47:57:320,2,0,22ms
2025/06/26 09:47:58:013,3,90,23ms
2025/06/26 09:47:58:044,2,255,24ms
2025/06/26 09:47:58:115,3,0,24ms
2025/06/26 09:47:58:146,2,0,24ms
2025/06/26 09:47:58:707,6,255,23ms
2025/06/26 09:47:58:775,6,0,24ms
2025/06/26 09:47:59:103,6,255,23ms
2025/06/26 09:47:59:170,6,0,23ms
2025/06/26 09:48:04:303,2,255,25ms
2025/06/26 09:48:04:413,2,0,24ms
2025/06/26 09:48:04:895,3,255,24ms
2025/06/26 09:48:04:963,3,0,23ms
2025/06/26 09:48:04:994,2,255,23ms
2025/06/26 09:48:05:103,2,0,23ms
2025/06/26 09:48:06:381,1,255,24ms
2025/06/26 09:48:06:491,1,0,24ms
2025/06/26 09:48:06:522,4,255,25ms
2025/06/26 09:48:06:630,4,0,23ms
2025/06/26 09:48:06:778,4,255,23ms
2025/06/26 09:48:06:883,4,0,23ms
2025/06/26 09:48:08:163,5,255,24ms
2025/06/26 09:48:08:326,5,0,24ms
2025/06/26 09:48:08:357,4,255,23ms
2025/06/26 09:48:08:441,4,0,24ms
2025/06/26 09:48:08:770,5,255,24ms
2025/06/26 09:48:08:932,5,0,23ms
2025/06/26 09:48:08:963,4,255,23ms
2025/06/26 09:48:09:047,4,0,23ms
2025/06/26 09:48:19:020,3,255,25ms
2025/06/26 09:48:19:083,3,0,23ms
2025/06/26 09:48:19:114,3,0,23ms
2025/06/26 09:48:19:146,2,255,24ms
2025/06/26 09:48:19:255,3,0,24ms
2025/06/26 09:48:19:285,2,0,24ms
2025/06/26 09:48:48:066,2,255,24ms
2025/06/26 09:48:48:190,2,0,23ms
2025/06/26 09:48:48:892,3,90,24ms
2025/06/26 09:48:48:923,2,255,23ms
2025/06/26 09:48:48:994,3,0,23ms
2025/06/26 09:48:49:024,2,0,23ms
2025/06/26 09:48:49:610,6,255,24ms
2025/06/26 09:48:49:678,6,0,24ms
2025/06/26 09:48:50:053,6,255,24ms
2025/06/26 09:48:50:121,6,0,24ms
2025/06/26 09:53:55:132,2,255,23ms
2025/06/26 09:53:55:244,2,0,23ms
2025/06/26 09:53:55:733,3,255,23ms
2025/06/26 09:53:55:800,3,0,23ms
2025/06/26 09:53:55:831,2,255,23ms
2025/06/26 09:53:55:944,2,0,23ms
2025/06/26 09:53:57:230,1,255,23ms
2025/06/26 09:53:57:341,1,0,24ms
2025/06/26 09:53:57:371,4,255,23ms
2025/06/26 09:53:57:476,4,0,23ms
2025/06/26 09:53:57:628,4,255,23ms
2025/06/26 09:53:57:732,4,0,23ms
2025/06/26 09:53:59:021,5,255,24ms
2025/06/26 09:53:59:182,5,0,23ms
2025/06/26 09:53:59:213,4,255,23ms
2025/06/26 09:53:59:297,4,0,23ms
2025/06/26 09:53:59:554,5,255,23ms
2025/06/26 09:53:59:715,5,0,23ms
2025/06/26 09:53:59:746,4,255,24ms
2025/06/26 09:53:59:831,4,0,23ms
2025/06/26 09:54:09:733,3,255,23ms
2025/06/26 09:54:09:794,3,0,24ms
2025/06/26 09:54:09:824,3,0,23ms
2025/06/26 09:54:09:856,2,255,24ms
2025/06/26 09:54:09:963,3,0,24ms
2025/06/26 09:54:09:994,2,0,24ms
2025/06/26 09:54:11:343,2,255,24ms
2025/06/26 09:54:11:435,2,0,24ms
2025/06/26 09:54:12:633,2,255,24ms
2025/06/26 09:54:12:756,2,0,23ms
2025/06/26 09:54:13:456,3,90,23ms
2025/06/26 09:54:13:487,2,255,24ms
2025/06/26 09:54:13:557,3,0,24ms
2025/06/26 09:54:13:588,2,0,24ms
2025/06/26 09:54:14:164,6,255,24ms
2025/06/26 09:54:14:230,6,0,23ms
2025/06/26 09:54:14:596,6,255,23ms
2025/06/26 09:54:14:669,6,0,24ms
2025/06/26 09:54:25:131,2,255,24ms
2025/06/26 09:54:25:244,2,0,23ms
2025/06/26 09:54:25:728,3,255,23ms
2025/06/26 09:54:25:796,3,0,25ms
2025/06/26 09:54:25:826,2,255,23ms
2025/06/26 09:54:25:940,2,0,24ms
2025/06/26 09:54:27:224,1,255,24ms
2025/06/26 09:54:27:334,1,0,23ms
2025/06/26 09:54:27:365,4,255,23ms
2025/06/26 09:54:27:473,4,0,23ms
2025/06/26 09:54:27:623,4,255,23ms
2025/06/26 09:54:27:727,4,0,23ms
2025/06/26 09:54:29:021,5,255,24ms
2025/06/26 09:54:29:181,5,0,24ms
2025/06/26 09:54:29:211,4,255,23ms
2025/06/26 09:54:29:295,4,0,23ms
2025/06/26 09:54:29:626,5,255,23ms
2025/06/26 09:54:29:784,5,0,23ms
2025/06/26 09:54:29:816,4,255,24ms
2025/06/26 09:54:29:899,4,0,24ms
2025/06/26 09:54:39:828,3,255,24ms
2025/06/26 09:54:39:894,3,0,24ms
2025/06/26 09:54:39:924,3,0,23ms
2025/06/26 09:54:39:956,2,255,25ms
2025/06/26 09:54:40:066,3,0,24ms
2025/06/26 09:54:40:096,2,0,23ms
2025/06/26 09:54:42:387,2,255,24ms
2025/06/26 09:54:42:511,2,0,23ms
2025/06/26 09:54:43:198,3,90,23ms
2025/06/26 09:54:43:230,2,255,24ms
2025/06/26 09:54:43:300,3,0,24ms
2025/06/26 09:54:43:331,2,0,24ms
2025/06/26 09:54:43:916,6,255,24ms
2025/06/26 09:54:43:982,6,0,23ms
2025/06/26 09:54:44:317,6,255,23ms
2025/06/26 09:54:44:385,6,0,23ms
2025/06/26 09:54:54:751,2,255,23ms
2025/06/26 09:54:54:863,2,0,23ms
2025/06/26 09:54:55:348,3,255,23ms
2025/06/26 09:54:55:412,3,0,24ms
2025/06/26 09:54:55:442,2,255,23ms
2025/06/26 09:54:55:556,2,0,24ms
2025/06/26 09:54:56:836,1,255,23ms
2025/06/26 09:54:56:947,1,0,24ms
2025/06/26 09:54:56:977,4,255,23ms
2025/06/26 09:54:57:085,4,0,23ms
2025/06/26 09:54:57:232,4,255,24ms
2025/06/26 09:54:57:337,4,0,24ms
2025/06/26 09:54:58:612,5,255,24ms
2025/06/26 09:54:58:775,5,0,23ms
2025/06/26 09:54:58:806,4,255,24ms
2025/06/26 09:54:58:892,4,0,24ms
2025/06/26 09:54:59:174,5,255,24ms
2025/06/26 09:54:59:333,5,0,24ms
2025/06/26 09:54:59:364,4,255,23ms
2025/06/26 09:54:59:445,4,0,23ms
2025/06/26 09:55:09:690,3,255,24ms
2025/06/26 09:55:09:752,3,0,24ms
2025/06/26 09:55:09:782,3,0,23ms
2025/06/26 09:55:09:815,2,255,25ms
2025/06/26 09:55:09:923,3,0,24ms
2025/06/26 09:55:09:953,2,0,24ms
2025/06/26 09:55:11:272,2,255,23ms
2025/06/26 09:55:11:364,2,0,23ms
2025/06/26 09:55:12:562,2,255,23ms
2025/06/26 09:55:12:690,2,0,23ms
2025/06/26 09:55:13:384,3,90,24ms
