时间,通道,亮度,设置时间
2025/06/25 18:08:29:592,4,0,23ms
2025/06/25 18:08:30:876,5,255,24ms
2025/06/25 18:08:31:040,5,0,24ms
2025/06/25 18:08:31:070,4,255,23ms
2025/06/25 18:08:31:154,4,0,23ms
2025/06/25 18:08:31:490,5,255,25ms
2025/06/25 18:08:31:650,5,0,24ms
2025/06/25 18:08:31:680,4,255,23ms
2025/06/25 18:08:31:764,4,0,23ms
2025/06/25 18:08:41:698,3,255,23ms
2025/06/25 18:08:41:764,3,0,24ms
2025/06/25 18:08:41:795,3,255,23ms
2025/06/25 18:08:41:825,2,60,24ms
2025/06/25 18:08:41:902,3,0,23ms
2025/06/25 18:08:41:933,2,0,23ms
2025/06/25 18:09:08:532,2,255,23ms
2025/06/25 18:09:08:656,2,0,24ms
2025/06/25 18:09:09:369,3,90,23ms
2025/06/25 18:09:09:400,2,255,24ms
2025/06/25 18:09:09:472,3,0,23ms
2025/06/25 18:09:09:503,2,0,23ms
2025/06/25 18:09:10:091,6,255,23ms
2025/06/25 18:09:10:159,6,0,23ms
2025/06/25 18:09:10:597,6,255,23ms
2025/06/25 18:09:10:664,6,0,24ms
2025/06/25 18:09:15:913,2,255,23ms
2025/06/25 18:09:16:093,2,0,23ms
2025/06/25 18:09:16:581,3,255,24ms
2025/06/25 18:09:16:671,3,0,24ms
2025/06/25 18:09:16:702,3,255,24ms
2025/06/25 18:09:16:733,2,60,23ms
2025/06/25 18:09:16:809,3,0,24ms
2025/06/25 18:09:16:840,2,0,24ms
2025/06/25 18:09:18:119,1,255,23ms
2025/06/25 18:09:18:229,1,0,25ms
2025/06/25 18:09:18:259,4,255,23ms
2025/06/25 18:09:18:368,4,0,24ms
2025/06/25 18:09:18:515,4,255,23ms
2025/06/25 18:09:18:619,4,0,23ms
2025/06/25 18:09:19:908,5,255,24ms
2025/06/25 18:09:20:069,5,0,24ms
2025/06/25 18:09:20:099,4,255,23ms
2025/06/25 18:09:20:184,4,0,23ms
2025/06/25 18:09:20:508,5,255,23ms
2025/06/25 18:09:20:669,5,0,24ms
2025/06/25 18:09:20:700,4,255,23ms
2025/06/25 18:09:20:785,4,0,24ms
2025/06/25 18:09:30:396,3,255,23ms
2025/06/25 18:09:30:466,3,0,23ms
2025/06/25 18:09:30:497,3,255,23ms
2025/06/25 18:09:30:528,2,60,24ms
2025/06/25 18:09:30:604,3,0,24ms
2025/06/25 18:09:30:635,2,0,24ms
2025/06/25 18:09:31:961,2,255,24ms
2025/06/25 18:09:32:059,2,0,24ms
2025/06/25 18:09:55:004,2,255,23ms
2025/06/25 18:09:55:125,2,0,24ms
2025/06/25 18:09:55:871,3,90,24ms
2025/06/25 18:09:55:900,2,255,23ms
2025/06/25 18:09:55:972,3,0,24ms
2025/06/25 18:09:56:002,2,0,23ms
2025/06/25 18:09:56:586,6,255,23ms
2025/06/25 18:09:56:654,6,0,24ms
2025/06/25 18:09:57:061,6,255,23ms
2025/06/25 18:09:57:132,6,0,23ms
2025/06/25 18:10:02:356,2,255,24ms
2025/06/25 18:10:02:531,2,0,24ms
2025/06/25 18:10:03:008,3,255,24ms
2025/06/25 18:10:03:101,3,0,24ms
2025/06/25 18:10:03:131,3,255,23ms
2025/06/25 18:10:03:162,2,60,23ms
2025/06/25 18:10:03:240,3,0,24ms
2025/06/25 18:10:03:271,2,0,24ms
2025/06/25 18:10:04:542,1,255,24ms
2025/06/25 18:10:04:650,1,0,23ms
2025/06/25 18:10:04:681,4,255,23ms
2025/06/25 18:10:04:786,4,0,24ms
2025/06/25 18:10:04:929,4,255,23ms
2025/06/25 18:10:05:033,4,0,23ms
2025/06/25 18:10:06:321,5,255,23ms
2025/06/25 18:10:06:485,5,0,24ms
2025/06/25 18:10:06:517,4,255,25ms
2025/06/25 18:10:06:597,4,0,23ms
2025/06/25 18:10:06:917,5,255,24ms
2025/06/25 18:10:07:078,5,0,23ms
2025/06/25 18:10:07:109,4,255,23ms
2025/06/25 18:10:07:192,4,0,23ms
2025/06/25 18:10:17:262,3,255,23ms
2025/06/25 18:10:17:328,3,0,24ms
2025/06/25 18:10:17:358,3,255,22ms
2025/06/25 18:10:17:391,2,60,24ms
2025/06/25 18:10:17:469,3,0,24ms
2025/06/25 18:10:17:499,2,0,24ms
2025/06/25 18:10:52:651,2,255,23ms
2025/06/25 18:10:52:775,2,0,24ms
2025/06/25 18:10:53:454,3,90,23ms
2025/06/25 18:10:53:485,2,255,24ms
2025/06/25 18:10:53:559,3,0,25ms
2025/06/25 18:10:53:589,2,0,23ms
2025/06/25 18:10:54:184,6,255,23ms
2025/06/25 18:10:54:252,6,0,23ms
2025/06/25 18:10:54:613,6,255,24ms
2025/06/25 18:10:54:679,6,0,23ms
2025/06/25 18:10:59:855,2,255,23ms
2025/06/25 18:11:00:033,2,0,24ms
2025/06/25 18:11:00:522,3,255,23ms
2025/06/25 18:11:00:608,3,0,23ms
2025/06/25 18:11:00:639,3,255,23ms
2025/06/25 18:11:00:670,2,60,23ms
2025/06/25 18:11:00:748,3,0,24ms
2025/06/25 18:11:00:778,2,0,24ms
2025/06/25 18:11:02:055,1,255,23ms
2025/06/25 18:11:02:165,1,0,23ms
2025/06/25 18:11:02:196,4,255,23ms
2025/06/25 18:11:02:299,4,0,24ms
2025/06/25 18:11:02:448,4,255,24ms
2025/06/25 18:11:02:554,4,0,23ms
2025/06/25 18:11:03:839,5,255,24ms
2025/06/25 18:11:03:997,5,0,24ms
2025/06/25 18:11:04:028,4,255,23ms
2025/06/25 18:11:04:112,4,0,24ms
2025/06/25 18:11:04:392,5,255,24ms
2025/06/25 18:11:04:554,5,0,23ms
2025/06/25 18:11:04:585,4,255,23ms
2025/06/25 18:11:04:671,4,0,24ms
2025/06/25 18:11:14:409,3,255,23ms
2025/06/25 18:11:14:475,3,0,24ms
2025/06/25 18:11:14:506,3,255,23ms
2025/06/25 18:11:14:537,2,60,24ms
2025/06/25 18:11:14:614,3,0,23ms
2025/06/25 18:11:14:645,2,0,23ms
2025/06/25 18:11:16:214,2,255,23ms
2025/06/25 18:11:16:311,2,0,24ms
2025/06/25 18:14:20:551,2,255,24ms
2025/06/25 18:14:20:674,2,0,24ms
2025/06/25 18:14:21:405,3,90,23ms
2025/06/25 18:14:21:436,2,255,24ms
2025/06/25 18:14:21:506,3,0,24ms
2025/06/25 18:14:21:537,2,0,24ms
2025/06/25 18:14:22:115,6,255,23ms
2025/06/25 18:14:22:181,6,0,23ms
2025/06/25 18:14:22:542,6,255,24ms
2025/06/25 18:14:22:613,6,0,23ms
2025/06/25 18:14:27:838,2,255,23ms
2025/06/25 18:14:28:013,2,0,23ms
2025/06/25 18:14:28:499,3,255,23ms
2025/06/25 18:14:28:584,3,0,23ms
2025/06/25 18:14:28:615,3,255,23ms
2025/06/25 18:14:28:646,2,60,24ms
2025/06/25 18:14:28:724,3,0,24ms
2025/06/25 18:14:28:754,2,0,23ms
2025/06/25 18:14:30:025,1,255,23ms
2025/06/25 18:14:30:134,1,0,23ms
2025/06/25 18:14:30:165,4,255,23ms
2025/06/25 18:14:30:272,4,0,23ms
2025/06/25 18:14:30:418,4,255,23ms
2025/06/25 18:14:30:524,4,0,24ms
2025/06/25 18:14:31:824,5,255,24ms
2025/06/25 18:14:31:985,5,0,24ms
2025/06/25 18:14:32:016,4,255,23ms
2025/06/25 18:14:32:100,4,0,23ms
2025/06/25 18:14:32:410,5,255,23ms
2025/06/25 18:14:32:572,5,0,24ms
2025/06/25 18:14:32:602,4,255,23ms
2025/06/25 18:14:32:687,4,0,23ms
2025/06/25 18:14:42:138,3,255,24ms
2025/06/25 18:14:42:204,3,0,23ms
2025/06/25 18:14:42:235,3,255,23ms
2025/06/25 18:14:42:266,2,60,23ms
2025/06/25 18:14:42:343,3,0,24ms
2025/06/25 18:14:42:375,2,0,24ms
2025/06/25 18:15:05:426,2,255,23ms
2025/06/25 18:15:05:548,2,0,23ms
2025/06/25 18:15:06:273,3,90,23ms
2025/06/25 18:15:06:304,2,255,23ms
2025/06/25 18:15:06:373,3,0,24ms
2025/06/25 18:15:06:404,2,0,23ms
2025/06/25 18:15:06:982,6,255,23ms
2025/06/25 18:15:07:050,6,0,23ms
2025/06/25 18:15:07:385,6,255,24ms
2025/06/25 18:15:07:452,6,0,23ms
2025/06/25 18:15:12:646,2,255,23ms
2025/06/25 18:15:12:822,2,0,24ms
2025/06/25 18:15:13:308,3,255,23ms
2025/06/25 18:15:13:394,3,0,24ms
2025/06/25 18:15:13:425,3,255,23ms
2025/06/25 18:15:13:457,2,60,24ms
2025/06/25 18:15:13:534,3,0,23ms
2025/06/25 18:15:13:565,2,0,23ms
2025/06/25 18:15:14:836,1,255,23ms
2025/06/25 18:15:14:947,1,0,24ms
2025/06/25 18:15:14:977,4,255,24ms
2025/06/25 18:15:15:084,4,0,24ms
2025/06/25 18:15:15:235,4,255,24ms
2025/06/25 18:15:15:338,4,0,23ms
2025/06/25 18:15:16:653,5,255,23ms
2025/06/25 18:15:16:817,5,0,23ms
2025/06/25 18:15:16:848,4,255,24ms
2025/06/25 18:15:16:933,4,0,23ms
2025/06/25 18:15:17:258,5,255,23ms
2025/06/25 18:15:17:420,5,0,23ms
2025/06/25 18:15:17:450,4,255,23ms
2025/06/25 18:15:17:534,4,0,23ms
2025/06/25 18:15:27:150,3,255,23ms
2025/06/25 18:15:27:221,3,0,23ms
2025/06/25 18:15:27:252,3,255,23ms
2025/06/25 18:15:27:283,2,60,23ms
2025/06/25 18:15:27:360,3,0,23ms
2025/06/25 18:15:27:391,2,0,23ms
2025/06/25 18:15:28:712,2,255,24ms
2025/06/25 18:15:28:805,2,0,24ms
2025/06/25 18:17:03:224,2,255,23ms
2025/06/25 18:17:03:352,2,0,23ms
2025/06/25 18:17:04:077,3,90,23ms
2025/06/25 18:17:04:108,2,255,23ms
2025/06/25 18:17:04:174,3,0,23ms
2025/06/25 18:17:04:206,2,0,24ms
2025/06/25 18:17:04:793,6,255,24ms
2025/06/25 18:17:04:860,6,0,23ms
2025/06/25 18:17:05:179,6,255,23ms
2025/06/25 18:17:05:247,6,0,23ms
2025/06/25 18:17:10:432,2,255,24ms
2025/06/25 18:17:10:607,2,0,23ms
2025/06/25 18:17:11:092,3,255,23ms
2025/06/25 18:17:11:178,3,0,24ms
2025/06/25 18:17:11:210,3,255,24ms
2025/06/25 18:17:11:239,2,60,24ms
2025/06/25 18:17:11:316,3,0,23ms
2025/06/25 18:17:11:347,2,0,23ms
2025/06/25 18:17:12:621,1,255,24ms
2025/06/25 18:17:12:730,1,0,23ms
2025/06/25 18:17:12:761,4,255,23ms
2025/06/25 18:17:12:867,4,0,23ms
2025/06/25 18:17:13:012,4,255,24ms
2025/06/25 18:17:13:116,4,0,23ms
2025/06/25 18:17:14:413,5,255,24ms
2025/06/25 18:17:14:577,5,0,23ms
2025/06/25 18:17:14:607,4,255,23ms
2025/06/25 18:17:14:691,4,0,23ms
2025/06/25 18:17:14:992,5,255,24ms
2025/06/25 18:17:15:150,5,0,23ms
2025/06/25 18:17:15:181,4,255,23ms
2025/06/25 18:17:15:265,4,0,23ms
2025/06/25 18:17:25:048,3,255,23ms
2025/06/25 18:17:25:119,3,0,24ms
2025/06/25 18:17:25:149,3,255,24ms
2025/06/25 18:17:25:180,2,60,24ms
2025/06/25 18:17:25:258,3,0,24ms
2025/06/25 18:17:25:289,2,0,25ms
2025/06/25 18:18:28:837,2,255,24ms
2025/06/25 18:18:28:958,2,0,23ms
2025/06/25 18:18:29:628,3,90,24ms
2025/06/25 18:18:29:659,2,255,24ms
2025/06/25 18:18:29:731,3,0,24ms
2025/06/25 18:18:29:762,2,0,24ms
2025/06/25 18:18:30:339,6,255,24ms
2025/06/25 18:18:30:406,6,0,24ms
2025/06/25 18:18:30:808,6,255,23ms
2025/06/25 18:18:30:876,6,0,24ms
2025/06/25 18:18:36:140,2,255,23ms
2025/06/25 18:18:36:315,2,0,23ms
2025/06/25 18:18:36:801,3,255,23ms
2025/06/25 18:18:36:890,3,0,23ms
2025/06/25 18:18:36:922,3,255,24ms
2025/06/25 18:18:36:953,2,60,24ms
2025/06/25 18:18:37:028,3,0,23ms
2025/06/25 18:18:37:060,2,0,23ms
2025/06/25 18:18:38:328,1,255,23ms
2025/06/25 18:18:38:439,1,0,24ms
2025/06/25 18:18:38:469,4,255,23ms
2025/06/25 18:18:38:570,4,0,24ms
2025/06/25 18:18:38:720,4,255,24ms
2025/06/25 18:18:38:825,4,0,23ms
2025/06/25 18:18:40:091,5,255,23ms
2025/06/25 18:18:40:255,5,0,23ms
2025/06/25 18:18:40:286,4,255,23ms
2025/06/25 18:18:40:370,4,0,24ms
2025/06/25 18:18:40:638,5,255,24ms
2025/06/25 18:18:40:801,5,0,24ms
2025/06/25 18:18:40:831,4,255,24ms
2025/06/25 18:18:40:914,4,0,23ms
2025/06/25 18:18:50:749,3,255,23ms
2025/06/25 18:18:50:820,3,0,23ms
2025/06/25 18:18:50:851,3,255,23ms
2025/06/25 18:18:50:882,2,60,23ms
2025/06/25 18:18:50:959,3,0,24ms
2025/06/25 18:18:50:989,2,0,24ms
2025/06/25 18:18:52:327,2,255,23ms
2025/06/25 18:18:52:422,2,0,23ms
2025/06/25 18:22:58:322,2,255,24ms
2025/06/25 18:22:58:445,2,0,24ms
2025/06/25 18:22:59:153,3,90,23ms
2025/06/25 18:22:59:185,2,255,24ms
2025/06/25 18:22:59:254,3,0,23ms
2025/06/25 18:22:59:285,2,0,23ms
2025/06/25 18:22:59:858,6,255,24ms
2025/06/25 18:22:59:924,6,0,24ms
2025/06/25 18:23:00:338,6,255,24ms
2025/06/25 18:23:00:410,6,0,24ms
2025/06/25 18:23:05:647,2,255,23ms
2025/06/25 18:23:05:821,2,0,23ms
2025/06/25 18:23:06:307,3,255,24ms
2025/06/25 18:23:06:395,3,0,24ms
2025/06/25 18:23:06:426,3,255,24ms
2025/06/25 18:23:06:457,2,60,23ms
2025/06/25 18:23:06:534,3,0,23ms
2025/06/25 18:23:06:565,2,0,23ms
2025/06/25 18:23:07:836,1,255,23ms
2025/06/25 18:23:07:947,1,0,23ms
2025/06/25 18:23:07:978,4,255,23ms
2025/06/25 18:23:08:083,4,0,24ms
2025/06/25 18:23:08:233,4,255,24ms
2025/06/25 18:23:08:337,4,0,24ms
2025/06/25 18:23:09:606,5,255,24ms
2025/06/25 18:23:09:765,5,0,24ms
2025/06/25 18:23:09:796,4,255,23ms
2025/06/25 18:23:09:882,4,0,24ms
2025/06/25 18:23:10:133,5,255,23ms
2025/06/25 18:23:10:294,5,0,24ms
2025/06/25 18:23:10:325,4,255,23ms
2025/06/25 18:23:10:407,4,0,23ms
2025/06/25 18:23:19:932,3,255,23ms
2025/06/25 18:23:19:996,3,0,24ms
2025/06/25 18:23:20:027,3,255,23ms
2025/06/25 18:23:20:059,2,60,25ms
2025/06/25 18:23:20:133,3,0,24ms
2025/06/25 18:23:20:165,2,0,24ms
2025/06/25 18:24:14:668,2,255,24ms
2025/06/25 18:24:14:795,2,0,24ms
2025/06/25 18:24:15:517,3,90,23ms
2025/06/25 18:24:15:548,2,255,24ms
2025/06/25 18:24:15:617,3,0,25ms
2025/06/25 18:24:15:648,2,0,25ms
2025/06/25 18:24:16:212,6,255,23ms
2025/06/25 18:24:16:281,6,0,23ms
2025/06/25 18:24:16:694,6,255,23ms
2025/06/25 18:24:16:762,6,0,23ms
2025/06/25 18:24:22:000,2,255,23ms
2025/06/25 18:24:22:174,2,0,24ms
2025/06/25 18:24:22:661,3,255,23ms
2025/06/25 18:24:22:746,3,0,23ms
2025/06/25 18:24:22:777,3,255,23ms
2025/06/25 18:24:22:808,2,60,23ms
2025/06/25 18:24:22:885,3,0,23ms
2025/06/25 18:24:22:916,2,0,23ms
2025/06/25 18:24:24:196,1,255,24ms
2025/06/25 18:24:24:305,1,0,23ms
2025/06/25 18:24:24:336,4,255,23ms
2025/06/25 18:24:24:443,4,0,23ms
2025/06/25 18:24:24:595,4,255,24ms
2025/06/25 18:24:24:699,4,0,23ms
2025/06/25 18:24:25:983,5,255,23ms
2025/06/25 18:24:26:143,5,0,23ms
2025/06/25 18:24:26:173,4,255,23ms
2025/06/25 18:24:26:257,4,0,24ms
2025/06/25 18:24:26:570,5,255,24ms
2025/06/25 18:24:26:729,5,0,23ms
2025/06/25 18:24:26:760,4,255,23ms
2025/06/25 18:24:26:844,4,0,23ms
2025/06/25 18:24:36:549,3,255,23ms
2025/06/25 18:24:36:619,3,0,23ms
2025/06/25 18:24:36:650,3,255,23ms
2025/06/25 18:24:36:682,2,60,24ms
2025/06/25 18:24:36:758,3,0,23ms
2025/06/25 18:24:36:788,2,0,23ms
2025/06/25 18:24:38:117,2,255,24ms
2025/06/25 18:24:38:215,2,0,24ms
2025/06/25 18:25:12:190,2,255,24ms
2025/06/25 18:25:12:315,2,0,23ms
2025/06/25 18:25:13:009,3,90,24ms
2025/06/25 18:25:13:039,2,255,23ms
2025/06/25 18:25:13:110,3,0,23ms
2025/06/25 18:25:13:141,2,0,24ms
2025/06/25 18:25:13:720,6,255,24ms
2025/06/25 18:25:13:793,6,0,24ms
2025/06/25 18:25:14:171,6,255,23ms
2025/06/25 18:25:14:247,6,0,24ms
2025/06/25 18:25:19:471,2,255,23ms
2025/06/25 18:25:19:648,2,0,24ms
2025/06/25 18:25:20:129,3,255,23ms
2025/06/25 18:25:20:219,3,0,23ms
2025/06/25 18:25:20:250,3,255,24ms
2025/06/25 18:25:20:281,2,60,23ms
2025/06/25 18:25:20:358,3,0,25ms
2025/06/25 18:25:20:387,2,0,23ms
2025/06/25 18:25:21:665,1,255,24ms
2025/06/25 18:25:21:777,1,0,25ms
2025/06/25 18:25:21:807,4,255,24ms
2025/06/25 18:25:21:915,4,0,24ms
2025/06/25 18:25:22:069,4,255,24ms
2025/06/25 18:25:22:174,4,0,24ms
2025/06/25 18:25:23:457,5,255,24ms
2025/06/25 18:25:23:615,5,0,24ms
2025/06/25 18:25:23:646,4,255,23ms
2025/06/25 18:25:23:729,4,0,23ms
2025/06/25 18:25:24:026,5,255,23ms
2025/06/25 18:25:24:186,5,0,23ms
2025/06/25 18:25:24:217,4,255,23ms
2025/06/25 18:25:24:300,4,0,24ms
2025/06/25 18:25:33:996,3,255,23ms
2025/06/25 18:25:34:067,3,0,24ms
2025/06/25 18:25:34:098,3,255,23ms
2025/06/25 18:25:34:130,2,60,24ms
2025/06/25 18:25:34:206,3,0,23ms
2025/06/25 18:25:34:237,2,0,24ms
2025/06/25 18:26:40:511,3,255,24ms
2025/06/25 18:26:40:582,3,0,23ms
2025/06/25 18:26:40:613,3,255,23ms
2025/06/25 18:26:40:644,2,60,24ms
2025/06/25 18:26:40:723,3,0,24ms
2025/06/25 18:26:40:753,2,0,24ms
2025/06/25 18:26:54:821,2,255,23ms
2025/06/25 18:26:54:946,2,0,23ms
2025/06/25 18:26:55:630,3,90,23ms
2025/06/25 18:26:55:660,2,255,23ms
2025/06/25 18:26:55:729,3,0,24ms
2025/06/25 18:26:55:760,2,0,24ms
2025/06/25 18:26:56:333,6,255,24ms
2025/06/25 18:26:56:402,6,0,24ms
2025/06/25 18:26:56:684,6,255,23ms
2025/06/25 18:26:56:752,6,0,24ms
2025/06/25 18:27:06:359,2,255,23ms
2025/06/25 18:27:06:533,2,0,25ms
2025/06/25 18:27:07:018,3,255,23ms
2025/06/25 18:27:07:109,3,0,23ms
2025/06/25 18:27:07:140,3,255,23ms
2025/06/25 18:27:07:171,2,60,23ms
2025/06/25 18:27:07:247,3,0,24ms
2025/06/25 18:27:07:277,2,0,24ms
2025/06/25 18:27:08:555,1,255,24ms
2025/06/25 18:27:08:663,1,0,23ms
2025/06/25 18:27:08:694,4,255,23ms
2025/06/25 18:27:08:801,4,0,23ms
2025/06/25 18:27:08:949,4,255,23ms
2025/06/25 18:27:09:053,4,0,24ms
2025/06/25 18:27:10:339,5,255,24ms
2025/06/25 18:27:10:503,5,0,24ms
2025/06/25 18:27:10:535,4,255,24ms
2025/06/25 18:27:10:621,4,0,24ms
2025/06/25 18:27:10:922,5,255,24ms
2025/06/25 18:27:11:082,5,0,23ms
2025/06/25 18:27:11:113,4,255,24ms
2025/06/25 18:27:11:198,4,0,23ms
2025/06/25 18:27:20:996,3,255,24ms
2025/06/25 18:27:21:061,3,0,24ms
2025/06/25 18:27:21:091,3,255,23ms
2025/06/25 18:27:21:122,2,60,23ms
2025/06/25 18:27:21:199,3,0,23ms
2025/06/25 18:27:21:231,2,0,24ms
2025/06/25 18:27:22:551,2,255,23ms
2025/06/25 18:27:22:646,2,0,23ms
2025/06/25 18:28:01:291,2,255,23ms
2025/06/25 18:28:01:413,2,0,24ms
2025/06/25 18:28:02:182,3,90,24ms
2025/06/25 18:28:02:213,2,255,23ms
2025/06/25 18:28:02:283,3,0,24ms
2025/06/25 18:28:02:315,2,0,24ms
2025/06/25 18:28:02:902,6,255,24ms
2025/06/25 18:28:02:970,6,0,24ms
2025/06/25 18:28:03:379,6,255,24ms
2025/06/25 18:28:03:445,6,0,23ms
2025/06/25 18:28:08:645,2,255,23ms
2025/06/25 18:28:08:822,2,0,24ms
2025/06/25 18:28:09:307,3,255,23ms
2025/06/25 18:28:09:392,3,0,24ms
2025/06/25 18:28:09:423,3,255,23ms
2025/06/25 18:28:09:454,2,60,23ms
2025/06/25 18:28:09:530,3,0,23ms
2025/06/25 18:28:09:561,2,0,23ms
2025/06/25 18:28:10:834,1,255,23ms
2025/06/25 18:28:10:945,1,0,24ms
2025/06/25 18:28:10:975,4,255,24ms
2025/06/25 18:28:11:080,4,0,23ms
2025/06/25 18:28:11:231,4,255,23ms
2025/06/25 18:28:11:335,4,0,23ms
2025/06/25 18:28:12:647,5,255,24ms
2025/06/25 18:28:12:811,5,0,23ms
2025/06/25 18:28:12:842,4,255,23ms
2025/06/25 18:28:12:926,4,0,23ms
2025/06/25 18:28:13:249,5,255,24ms
2025/06/25 18:28:13:410,5,0,23ms
2025/06/25 18:28:13:441,4,255,23ms
2025/06/25 18:28:13:526,4,0,23ms
2025/06/25 18:28:23:323,3,255,23ms
2025/06/25 18:28:23:394,3,0,24ms
2025/06/25 18:28:23:424,3,255,23ms
2025/06/25 18:28:23:455,2,60,24ms
2025/06/25 18:28:23:534,3,0,25ms
2025/06/25 18:28:23:564,2,0,24ms
2025/06/25 18:28:25:875,2,255,25ms
2025/06/25 18:28:25:995,2,0,24ms
2025/06/25 18:28:26:691,3,90,23ms
2025/06/25 18:28:26:722,2,255,24ms
2025/06/25 18:28:26:790,3,0,23ms
2025/06/25 18:28:26:821,2,0,23ms
2025/06/25 18:28:27:407,6,255,24ms
2025/06/25 18:28:27:474,6,0,23ms
2025/06/25 18:28:27:785,6,255,23ms
2025/06/25 18:28:27:853,6,0,23ms
2025/06/25 18:28:37:285,2,255,23ms
2025/06/25 18:28:37:464,2,0,24ms
2025/06/25 18:28:37:950,3,255,23ms
2025/06/25 18:28:38:036,3,0,24ms
2025/06/25 18:28:38:067,3,255,23ms
2025/06/25 18:28:38:098,2,60,24ms
2025/06/25 18:28:38:174,3,0,23ms
2025/06/25 18:28:38:204,2,0,23ms
2025/06/25 18:28:39:490,1,255,23ms
2025/06/25 18:28:39:601,1,0,23ms
2025/06/25 18:28:39:632,4,255,23ms
2025/06/25 18:28:39:739,4,0,23ms
2025/06/25 18:28:39:890,4,255,24ms
2025/06/25 18:28:39:994,4,0,24ms
2025/06/25 18:28:41:306,5,255,23ms
2025/06/25 18:28:41:470,5,0,24ms
2025/06/25 18:28:41:501,4,255,24ms
2025/06/25 18:28:41:585,4,0,24ms
2025/06/25 18:28:41:860,5,255,23ms
2025/06/25 18:28:42:020,5,0,23ms
2025/06/25 18:28:42:050,4,255,23ms
2025/06/25 18:28:42:135,4,0,23ms
2025/06/25 18:28:51:860,3,255,23ms
2025/06/25 18:28:51:931,3,0,23ms
2025/06/25 18:28:51:962,3,255,23ms
2025/06/25 18:28:51:993,2,60,23ms
2025/06/25 18:28:52:070,3,0,23ms
2025/06/25 18:28:52:101,2,0,23ms
2025/06/25 18:28:53:415,2,255,23ms
2025/06/25 18:28:53:508,2,0,24ms
2025/06/25 18:32:10:970,2,255,23ms
2025/06/25 18:32:11:093,2,0,24ms
2025/06/25 18:32:11:819,3,90,24ms
2025/06/25 18:32:11:850,2,255,23ms
2025/06/25 18:32:11:915,3,0,23ms
2025/06/25 18:32:11:946,2,0,23ms
2025/06/25 18:32:12:513,6,255,24ms
2025/06/25 18:32:12:585,6,0,24ms
2025/06/25 18:32:12:983,6,255,24ms
2025/06/25 18:32:13:050,6,0,23ms
2025/06/25 18:32:18:251,2,255,24ms
2025/06/25 18:32:18:426,2,0,24ms
2025/06/25 18:32:18:913,3,255,24ms
2025/06/25 18:32:18:997,3,0,24ms
2025/06/25 18:32:19:028,3,255,23ms
2025/06/25 18:32:19:060,2,60,25ms
2025/06/25 18:32:19:134,3,0,24ms
2025/06/25 18:32:19:166,2,0,24ms
2025/06/25 18:32:20:438,1,255,23ms
2025/06/25 18:32:20:554,1,0,24ms
2025/06/25 18:32:20:584,4,255,23ms
2025/06/25 18:32:20:692,4,0,24ms
2025/06/25 18:32:20:838,4,255,23ms
2025/06/25 18:32:20:943,4,0,23ms
2025/06/25 18:32:22:244,5,255,24ms
2025/06/25 18:32:22:405,5,0,24ms
2025/06/25 18:32:22:435,4,255,24ms
2025/06/25 18:32:22:519,4,0,23ms
2025/06/25 18:32:22:797,5,255,24ms
2025/06/25 18:32:22:954,5,0,24ms
2025/06/25 18:32:22:985,4,255,23ms
2025/06/25 18:32:23:069,4,0,23ms
2025/06/25 18:32:32:507,3,255,23ms
2025/06/25 18:32:32:577,3,0,24ms
2025/06/25 18:32:32:607,3,255,23ms
2025/06/25 18:32:32:639,2,60,24ms
2025/06/25 18:32:32:715,3,0,23ms
2025/06/25 18:32:32:746,2,0,24ms
2025/06/25 18:32:58:875,2,255,23ms
2025/06/25 18:32:58:998,2,0,23ms
2025/06/25 18:32:59:699,3,90,23ms
2025/06/25 18:32:59:730,2,255,23ms
2025/06/25 18:32:59:798,3,0,24ms
2025/06/25 18:32:59:829,2,0,24ms
2025/06/25 18:33:00:410,6,255,24ms
2025/06/25 18:33:00:477,6,0,24ms
2025/06/25 18:33:00:857,6,255,24ms
2025/06/25 18:33:00:924,6,0,23ms
2025/06/25 18:33:06:102,2,255,24ms
2025/06/25 18:33:06:275,2,0,24ms
2025/06/25 18:33:06:759,3,255,23ms
2025/06/25 18:33:06:846,3,0,25ms
2025/06/25 18:33:06:876,3,255,23ms
2025/06/25 18:33:06:906,2,60,23ms
2025/06/25 18:33:06:982,3,0,23ms
2025/06/25 18:33:07:013,2,0,23ms
2025/06/25 18:33:08:293,1,255,24ms
2025/06/25 18:33:08:409,1,0,23ms
2025/06/25 18:33:08:440,4,255,23ms
2025/06/25 18:33:08:546,4,0,23ms
2025/06/25 18:33:08:703,4,255,24ms
2025/06/25 18:33:08:805,4,0,23ms
2025/06/25 18:33:10:099,5,255,23ms
2025/06/25 18:33:10:258,5,0,23ms
2025/06/25 18:33:10:289,4,255,23ms
2025/06/25 18:33:10:373,4,0,24ms
2025/06/25 18:33:10:669,5,255,24ms
2025/06/25 18:33:10:827,5,0,24ms
2025/06/25 18:33:10:858,4,255,23ms
2025/06/25 18:33:10:942,4,0,24ms
2025/06/25 18:33:20:506,3,255,23ms
2025/06/25 18:33:20:578,3,0,24ms
2025/06/25 18:33:20:608,3,255,23ms
2025/06/25 18:33:20:639,2,60,23ms
2025/06/25 18:33:20:715,3,0,24ms
2025/06/25 18:33:20:746,2,0,24ms
2025/06/25 18:33:22:065,2,255,24ms
2025/06/25 18:33:22:159,2,0,24ms
2025/06/25 18:33:49:055,2,255,23ms
