时间,通道,亮度,设置时间
2025/06/27 12:49:47:599,6,255,24ms
2025/06/27 12:49:47:669,6,0,24ms
2025/06/27 12:49:52:835,2,255,24ms
2025/06/27 12:49:52:945,2,0,23ms
2025/06/27 12:49:53:434,3,255,24ms
2025/06/27 12:49:53:493,3,0,23ms
2025/06/27 12:49:53:524,3,0,23ms
2025/06/27 12:49:53:555,2,255,23ms
2025/06/27 12:49:53:665,3,0,24ms
2025/06/27 12:49:53:696,2,0,23ms
2025/06/27 12:49:55:184,1,255,23ms
2025/06/27 12:49:55:295,1,0,24ms
2025/06/27 12:49:55:325,4,255,24ms
2025/06/27 12:49:55:434,4,0,23ms
2025/06/27 12:49:55:579,4,255,23ms
2025/06/27 12:49:55:684,4,0,23ms
2025/06/27 12:49:56:954,5,255,23ms
2025/06/27 12:49:57:116,5,0,24ms
2025/06/27 12:49:57:147,4,255,24ms
2025/06/27 12:49:57:231,4,0,24ms
2025/06/27 12:49:57:457,5,255,24ms
2025/06/27 12:49:57:619,5,0,23ms
2025/06/27 12:49:57:649,4,255,23ms
2025/06/27 12:49:57:735,4,0,24ms
2025/06/27 12:50:07:517,3,255,24ms
2025/06/27 12:50:07:584,3,0,24ms
2025/06/27 12:50:07:614,3,255,24ms
2025/06/27 12:50:07:645,2,0,24ms
2025/06/27 12:50:07:727,3,0,24ms
2025/06/27 12:50:07:757,2,0,24ms
2025/06/27 12:50:09:495,2,255,24ms
2025/06/27 12:50:09:588,2,0,23ms
2025/06/27 12:52:48:427,2,255,23ms
2025/06/27 12:52:48:552,2,0,23ms
2025/06/27 12:52:49:285,3,90,24ms
2025/06/27 12:52:49:315,2,255,24ms
2025/06/27 12:52:49:381,3,0,24ms
2025/06/27 12:52:49:411,2,0,23ms
2025/06/27 12:52:49:967,6,255,24ms
2025/06/27 12:52:50:033,6,0,23ms
2025/06/27 12:52:50:436,6,255,24ms
2025/06/27 12:52:50:507,6,0,24ms
2025/06/27 12:52:55:680,2,255,24ms
2025/06/27 12:52:55:795,2,0,24ms
2025/06/27 12:52:56:278,3,255,24ms
2025/06/27 12:52:56:342,3,0,23ms
2025/06/27 12:52:56:373,3,0,23ms
2025/06/27 12:52:56:404,2,255,23ms
2025/06/27 12:52:56:511,3,0,23ms
2025/06/27 12:52:56:542,2,0,24ms
2025/06/27 12:52:57:827,1,255,24ms
2025/06/27 12:52:57:935,1,0,24ms
2025/06/27 12:52:57:965,4,255,24ms
2025/06/27 12:52:58:073,4,0,24ms
2025/06/27 12:52:58:222,4,255,24ms
2025/06/27 12:52:58:328,4,0,23ms
2025/06/27 12:52:59:579,5,255,24ms
2025/06/27 12:52:59:744,5,0,24ms
2025/06/27 12:52:59:773,4,255,23ms
2025/06/27 12:52:59:857,4,0,23ms
2025/06/27 12:53:00:167,5,255,23ms
2025/06/27 12:53:00:329,5,0,25ms
2025/06/27 12:53:00:359,4,255,23ms
2025/06/27 12:53:00:442,4,0,24ms
2025/06/27 12:53:10:079,3,255,24ms
2025/06/27 12:53:10:146,3,0,24ms
2025/06/27 12:53:10:177,3,255,23ms
2025/06/27 12:53:10:208,2,0,24ms
2025/06/27 12:53:10:288,3,0,24ms
2025/06/27 12:53:10:317,2,0,24ms
2025/06/27 12:54:32:529,2,255,23ms
2025/06/27 12:54:32:658,2,0,24ms
2025/06/27 12:54:33:368,3,90,23ms
2025/06/27 12:54:33:399,2,255,23ms
2025/06/27 12:54:33:465,3,0,24ms
2025/06/27 12:54:33:496,2,0,24ms
2025/06/27 12:54:34:079,6,255,24ms
2025/06/27 12:54:34:147,6,0,24ms
2025/06/27 12:54:34:486,6,255,24ms
2025/06/27 12:54:34:553,6,0,24ms
2025/06/27 12:54:39:700,2,255,23ms
2025/06/27 12:54:39:811,2,0,23ms
2025/06/27 12:54:40:300,3,255,23ms
2025/06/27 12:54:40:359,3,0,24ms
2025/06/27 12:54:40:390,3,0,23ms
2025/06/27 12:54:40:421,2,255,24ms
2025/06/27 12:54:40:532,3,0,24ms
2025/06/27 12:54:40:564,2,0,25ms
2025/06/27 12:54:41:850,1,255,23ms
2025/06/27 12:54:41:961,1,0,24ms
2025/06/27 12:54:41:991,4,255,23ms
2025/06/27 12:54:42:095,4,0,24ms
2025/06/27 12:54:42:245,4,255,23ms
2025/06/27 12:54:42:349,4,0,23ms
2025/06/27 12:54:43:647,5,255,24ms
2025/06/27 12:54:43:811,5,0,24ms
2025/06/27 12:54:43:841,4,255,23ms
2025/06/27 12:54:43:924,4,0,23ms
2025/06/27 12:54:44:280,5,255,24ms
2025/06/27 12:54:44:442,5,0,23ms
2025/06/27 12:54:44:474,4,255,23ms
2025/06/27 12:54:44:558,4,0,24ms
2025/06/27 12:54:54:227,3,255,23ms
2025/06/27 12:54:54:293,3,0,24ms
2025/06/27 12:54:54:324,3,255,23ms
2025/06/27 12:54:54:354,2,0,23ms
2025/06/27 12:54:54:434,3,0,25ms
2025/06/27 12:54:54:464,2,0,23ms
2025/06/27 12:54:55:788,2,255,23ms
2025/06/27 12:54:55:883,2,0,24ms
2025/06/27 12:55:45:709,2,255,24ms
2025/06/27 12:55:45:839,2,0,25ms
2025/06/27 12:55:46:524,3,90,23ms
2025/06/27 12:55:46:555,2,255,24ms
2025/06/27 12:55:46:626,3,0,25ms
2025/06/27 12:55:46:656,2,0,23ms
2025/06/27 12:55:47:244,6,255,23ms
2025/06/27 12:55:47:318,6,0,25ms
2025/06/27 12:55:47:664,6,255,23ms
2025/06/27 12:55:47:732,6,0,24ms
2025/06/27 12:55:52:825,2,255,24ms
2025/06/27 12:55:52:941,2,0,23ms
2025/06/27 12:55:53:423,3,255,24ms
2025/06/27 12:55:53:485,3,0,24ms
2025/06/27 12:55:53:516,3,0,24ms
2025/06/27 12:55:53:546,2,255,23ms
2025/06/27 12:55:53:651,3,0,23ms
2025/06/27 12:55:53:683,2,0,23ms
2025/06/27 12:55:54:973,1,255,23ms
2025/06/27 12:55:55:083,1,0,23ms
2025/06/27 12:55:55:114,4,255,23ms
2025/06/27 12:55:55:222,4,0,24ms
2025/06/27 12:55:55:370,4,255,24ms
2025/06/27 12:55:55:480,4,0,24ms
2025/06/27 12:55:56:786,5,255,24ms
2025/06/27 12:55:56:949,5,0,24ms
2025/06/27 12:55:56:982,4,255,25ms
2025/06/27 12:55:57:063,4,0,24ms
2025/06/27 12:55:57:315,5,255,23ms
2025/06/27 12:55:57:475,5,0,24ms
2025/06/27 12:55:57:506,4,255,24ms
2025/06/27 12:55:57:591,4,0,24ms
2025/06/27 12:56:07:432,3,255,23ms
2025/06/27 12:56:07:500,3,0,24ms
2025/06/27 12:56:07:529,3,255,23ms
2025/06/27 12:56:07:561,2,0,24ms
2025/06/27 12:56:07:640,3,0,24ms
2025/06/27 12:56:07:670,2,0,24ms
2025/06/27 12:56:34:852,2,255,24ms
2025/06/27 12:56:34:982,2,0,24ms
2025/06/27 12:56:35:641,3,90,24ms
2025/06/27 12:56:35:674,2,255,24ms
2025/06/27 12:56:35:745,3,0,24ms
2025/06/27 12:56:35:776,2,0,25ms
2025/06/27 12:56:36:338,6,255,23ms
2025/06/27 12:56:36:407,6,0,24ms
2025/06/27 12:56:36:780,6,255,23ms
2025/06/27 12:56:36:847,6,0,23ms
2025/06/27 12:56:42:007,2,255,24ms
2025/06/27 12:56:42:120,2,0,23ms
2025/06/27 12:56:42:609,3,255,24ms
2025/06/27 12:56:42:673,3,0,23ms
2025/06/27 12:56:42:704,3,0,23ms
2025/06/27 12:56:42:735,2,255,23ms
2025/06/27 12:56:42:842,3,0,24ms
2025/06/27 12:56:42:872,2,0,24ms
2025/06/27 12:56:44:149,1,255,24ms
2025/06/27 12:56:44:258,1,0,23ms
2025/06/27 12:56:44:289,4,255,24ms
2025/06/27 12:56:44:394,4,0,23ms
2025/06/27 12:56:44:540,4,255,24ms
2025/06/27 12:56:44:646,4,0,24ms
2025/06/27 12:56:45:893,5,255,23ms
2025/06/27 12:56:46:054,5,0,23ms
2025/06/27 12:56:46:085,4,255,23ms
2025/06/27 12:56:46:169,4,0,23ms
2025/06/27 12:56:46:434,5,255,23ms
2025/06/27 12:56:46:596,5,0,23ms
2025/06/27 12:56:46:627,4,255,24ms
2025/06/27 12:56:46:711,4,0,23ms
2025/06/27 12:56:56:710,3,255,24ms
2025/06/27 12:56:56:773,3,0,24ms
2025/06/27 12:56:56:804,3,255,24ms
2025/06/27 12:56:56:835,2,0,24ms
2025/06/27 12:56:56:915,3,0,24ms
2025/06/27 12:56:56:945,2,0,24ms
2025/06/27 12:56:58:283,2,255,23ms
2025/06/27 12:56:58:378,2,0,25ms
2025/06/27 13:05:49:543,2,255,23ms
2025/06/27 13:05:49:667,2,0,23ms
2025/06/27 13:05:50:335,3,90,23ms
2025/06/27 13:05:50:367,2,255,24ms
2025/06/27 13:05:50:436,3,0,24ms
2025/06/27 13:05:50:467,2,0,24ms
2025/06/27 13:05:51:041,6,255,24ms
2025/06/27 13:05:51:107,6,0,23ms
2025/06/27 13:05:51:409,6,255,23ms
2025/06/27 13:05:51:477,6,0,24ms
2025/06/27 13:05:56:641,2,255,23ms
2025/06/27 13:05:56:757,2,0,23ms
2025/06/27 13:05:57:238,3,255,23ms
2025/06/27 13:05:57:298,3,0,25ms
2025/06/27 13:05:57:328,3,0,24ms
2025/06/27 13:05:57:360,2,255,24ms
2025/06/27 13:05:57:458,3,0,23ms
2025/06/27 13:05:57:489,2,0,24ms
2025/06/27 13:05:58:776,1,255,26ms
2025/06/27 13:05:58:887,1,0,23ms
2025/06/27 13:05:58:917,4,255,23ms
2025/06/27 13:05:59:022,4,0,24ms
2025/06/27 13:05:59:169,4,255,24ms
2025/06/27 13:05:59:272,4,0,23ms
2025/06/27 13:06:00:536,5,255,24ms
2025/06/27 13:06:00:696,5,0,24ms
2025/06/27 13:06:00:729,4,255,25ms
2025/06/27 13:06:00:810,4,0,24ms
2025/06/27 13:06:01:079,5,255,23ms
2025/06/27 13:06:01:244,5,0,24ms
2025/06/27 13:06:01:275,4,255,24ms
2025/06/27 13:06:01:359,4,0,25ms
2025/06/27 13:06:11:402,3,255,23ms
2025/06/27 13:06:11:470,3,0,25ms
2025/06/27 13:06:11:500,3,255,23ms
2025/06/27 13:06:11:531,2,0,23ms
2025/06/27 13:06:11:609,3,0,24ms
2025/06/27 13:06:11:641,2,0,24ms
2025/06/27 13:06:59:094,2,255,23ms
2025/06/27 13:06:59:223,2,0,24ms
2025/06/27 13:06:59:934,3,90,23ms
2025/06/27 13:06:59:965,2,255,24ms
2025/06/27 13:07:00:034,3,0,24ms
2025/06/27 13:07:00:066,2,0,24ms
2025/06/27 13:07:00:630,6,255,23ms
2025/06/27 13:07:00:698,6,0,24ms
2025/06/27 13:07:01:072,6,255,24ms
2025/06/27 13:07:01:138,6,0,24ms
2025/06/27 13:07:06:261,2,255,23ms
2025/06/27 13:07:06:378,2,0,23ms
2025/06/27 13:07:06:856,3,255,23ms
2025/06/27 13:07:06:914,3,0,24ms
2025/06/27 13:07:06:945,3,0,23ms
2025/06/27 13:07:06:977,2,255,24ms
2025/06/27 13:07:07:080,3,0,24ms
2025/06/27 13:07:07:111,2,0,25ms
2025/06/27 13:07:08:544,1,255,23ms
2025/06/27 13:07:08:654,1,0,24ms
2025/06/27 13:07:08:684,4,255,23ms
2025/06/27 13:07:08:785,4,0,23ms
2025/06/27 13:07:08:934,4,255,24ms
2025/06/27 13:07:09:040,4,0,24ms
2025/06/27 13:07:10:316,5,255,24ms
2025/06/27 13:07:10:476,5,0,24ms
2025/06/27 13:07:10:506,4,255,23ms
2025/06/27 13:07:10:587,4,0,24ms
2025/06/27 13:07:10:896,5,255,23ms
2025/06/27 13:07:11:055,5,0,23ms
2025/06/27 13:07:11:087,4,255,24ms
2025/06/27 13:07:11:173,4,0,24ms
2025/06/27 13:07:21:045,3,255,23ms
2025/06/27 13:07:21:113,3,0,23ms
2025/06/27 13:07:21:144,3,255,23ms
2025/06/27 13:07:21:176,2,0,24ms
2025/06/27 13:07:21:256,3,0,25ms
2025/06/27 13:07:21:287,2,0,24ms
2025/06/27 13:07:22:608,2,255,24ms
2025/06/27 13:07:22:703,2,0,24ms
2025/06/27 13:07:31:470,2,255,24ms
2025/06/27 13:07:31:596,2,0,24ms
2025/06/27 13:07:32:307,3,90,24ms
2025/06/27 13:07:32:338,2,255,24ms
2025/06/27 13:07:32:403,3,0,24ms
2025/06/27 13:07:32:434,2,0,23ms
2025/06/27 13:07:33:024,6,255,24ms
2025/06/27 13:07:33:092,6,0,25ms
2025/06/27 13:07:33:482,6,255,24ms
2025/06/27 13:07:33:550,6,0,24ms
2025/06/27 13:07:38:659,2,255,26ms
2025/06/27 13:07:38:777,2,0,25ms
2025/06/27 13:07:39:256,3,255,24ms
2025/06/27 13:07:39:316,3,0,24ms
2025/06/27 13:07:39:346,3,0,23ms
2025/06/27 13:07:39:377,2,255,23ms
2025/06/27 13:07:39:480,3,0,25ms
2025/06/27 13:07:39:510,2,0,23ms
2025/06/27 13:07:40:794,1,255,23ms
2025/06/27 13:07:40:905,1,0,25ms
2025/06/27 13:07:40:935,4,255,23ms
2025/06/27 13:07:41:040,4,0,24ms
2025/06/27 13:07:41:187,4,255,24ms
2025/06/27 13:07:41:292,4,0,24ms
2025/06/27 13:07:42:567,5,255,23ms
2025/06/27 13:07:42:729,5,0,24ms
2025/06/27 13:07:42:759,4,255,23ms
2025/06/27 13:07:42:844,4,0,25ms
2025/06/27 13:07:43:081,5,255,24ms
2025/06/27 13:07:43:240,5,0,23ms
2025/06/27 13:07:43:271,4,255,23ms
2025/06/27 13:07:43:356,4,0,24ms
2025/06/27 13:07:53:065,3,255,25ms
2025/06/27 13:07:53:135,3,0,25ms
2025/06/27 13:07:53:165,3,255,24ms
2025/06/27 13:07:53:196,2,0,23ms
2025/06/27 13:07:53:276,3,0,24ms
2025/06/27 13:07:53:308,2,0,25ms
2025/06/27 13:08:00:725,2,255,23ms
2025/06/27 13:08:00:856,2,0,25ms
2025/06/27 13:08:01:581,3,90,24ms
2025/06/27 13:08:01:612,2,255,24ms
2025/06/27 13:08:01:678,3,0,24ms
2025/06/27 13:08:01:710,2,0,24ms
2025/06/27 13:08:02:277,6,255,23ms
2025/06/27 13:08:02:346,6,0,25ms
2025/06/27 13:08:02:731,6,255,24ms
2025/06/27 13:08:02:797,6,0,23ms
2025/06/27 13:08:07:969,2,255,24ms
2025/06/27 13:08:08:085,2,0,24ms
2025/06/27 13:08:08:570,3,255,24ms
2025/06/27 13:08:08:628,3,0,23ms
2025/06/27 13:08:08:659,3,0,23ms
2025/06/27 13:08:08:690,2,255,23ms
2025/06/27 13:08:08:793,3,0,23ms
2025/06/27 13:08:08:824,2,0,23ms
2025/06/27 13:08:10:279,1,255,23ms
2025/06/27 13:08:10:390,1,0,23ms
2025/06/27 13:08:10:421,4,255,23ms
2025/06/27 13:08:10:525,4,0,24ms
2025/06/27 13:08:10:671,4,255,24ms
2025/06/27 13:08:10:775,4,0,23ms
2025/06/27 13:08:12:068,5,255,23ms
2025/06/27 13:08:12:229,5,0,23ms
2025/06/27 13:08:12:260,4,255,23ms
2025/06/27 13:08:12:344,4,0,24ms
2025/06/27 13:08:12:619,5,255,24ms
2025/06/27 13:08:12:782,5,0,23ms
2025/06/27 13:08:12:813,4,255,23ms
2025/06/27 13:08:12:896,4,0,23ms
2025/06/27 13:08:22:570,3,255,23ms
2025/06/27 13:08:22:638,3,0,24ms
2025/06/27 13:08:22:669,3,255,23ms
2025/06/27 13:08:22:701,2,0,24ms
2025/06/27 13:08:22:780,3,0,24ms
2025/06/27 13:08:22:811,2,0,24ms
2025/06/27 13:08:24:583,2,255,24ms
2025/06/27 13:08:24:677,2,0,24ms
2025/06/27 13:08:25:875,2,255,24ms
2025/06/27 13:08:26:003,2,0,23ms
2025/06/27 13:08:26:728,3,90,23ms
2025/06/27 13:08:26:759,2,255,23ms
2025/06/27 13:08:26:831,3,0,24ms
2025/06/27 13:08:26:861,2,0,24ms
2025/06/27 13:08:27:431,6,255,24ms
2025/06/27 13:08:27:498,6,0,23ms
2025/06/27 13:08:27:893,6,255,24ms
2025/06/27 13:08:27:960,6,0,23ms
2025/06/27 13:08:37:479,2,255,24ms
2025/06/27 13:08:37:593,2,0,24ms
2025/06/27 13:08:38:075,3,255,23ms
2025/06/27 13:08:38:134,3,0,23ms
2025/06/27 13:08:38:165,3,0,23ms
2025/06/27 13:08:38:196,2,255,23ms
2025/06/27 13:08:38:298,3,0,23ms
2025/06/27 13:08:38:329,2,0,24ms
2025/06/27 13:08:39:618,1,255,23ms
2025/06/27 13:08:39:727,1,0,23ms
2025/06/27 13:08:39:758,4,255,24ms
2025/06/27 13:08:39:863,4,0,24ms
2025/06/27 13:08:40:008,4,255,24ms
2025/06/27 13:08:40:114,4,0,23ms
2025/06/27 13:08:41:407,5,255,24ms
2025/06/27 13:08:41:570,5,0,24ms
2025/06/27 13:08:41:600,4,255,23ms
2025/06/27 13:08:41:684,4,0,23ms
2025/06/27 13:08:42:010,5,255,23ms
2025/06/27 13:08:42:170,5,0,23ms
2025/06/27 13:08:42:201,4,255,23ms
2025/06/27 13:08:42:284,4,0,23ms
2025/06/27 13:08:52:079,3,255,23ms
2025/06/27 13:08:52:148,3,0,23ms
2025/06/27 13:08:52:180,3,255,24ms
2025/06/27 13:08:52:210,2,0,24ms
2025/06/27 13:08:52:290,3,0,23ms
2025/06/27 13:08:52:322,2,0,24ms
2025/06/27 13:08:54:639,2,255,24ms
2025/06/27 13:08:54:766,2,0,24ms
2025/06/27 13:08:55:475,3,90,24ms
2025/06/27 13:08:55:506,2,255,24ms
2025/06/27 13:08:55:575,3,0,24ms
2025/06/27 13:08:55:607,2,0,25ms
2025/06/27 13:08:56:190,6,255,23ms
2025/06/27 13:08:56:258,6,0,24ms
2025/06/27 13:08:56:619,6,255,23ms
2025/06/27 13:08:56:686,6,0,23ms
2025/06/27 13:09:06:046,2,255,24ms
2025/06/27 13:09:06:167,2,0,24ms
2025/06/27 13:09:06:647,3,255,23ms
2025/06/27 13:09:06:706,3,0,23ms
2025/06/27 13:09:06:737,3,0,23ms
2025/06/27 13:09:06:768,2,255,23ms
2025/06/27 13:09:06:866,3,0,23ms
2025/06/27 13:09:06:897,2,0,23ms
2025/06/27 13:09:08:186,1,255,23ms
2025/06/27 13:09:08:297,1,0,23ms
2025/06/27 13:09:08:328,4,255,24ms
2025/06/27 13:09:08:438,4,0,24ms
2025/06/27 13:09:08:595,4,255,24ms
2025/06/27 13:09:08:701,4,0,24ms
2025/06/27 13:09:10:461,5,255,24ms
2025/06/27 13:09:10:623,5,0,24ms
2025/06/27 13:09:10:653,4,255,24ms
2025/06/27 13:09:10:736,4,0,24ms
2025/06/27 13:09:10:909,5,255,24ms
2025/06/27 13:09:11:072,5,0,24ms
2025/06/27 13:09:11:102,4,255,24ms
2025/06/27 13:09:11:188,4,0,23ms
2025/06/27 13:09:21:099,3,255,24ms
2025/06/27 13:09:21:168,3,0,25ms
2025/06/27 13:09:21:198,3,255,23ms
2025/06/27 13:09:21:229,2,0,24ms
2025/06/27 13:09:21:308,3,0,25ms
2025/06/27 13:09:21:339,2,0,24ms
2025/06/27 13:09:22:664,2,255,23ms
2025/06/27 13:09:22:758,2,0,24ms
2025/06/27 13:09:41:473,2,255,23ms
2025/06/27 13:09:41:604,2,0,24ms
2025/06/27 13:09:42:262,3,90,24ms
2025/06/27 13:09:42:292,2,255,23ms
2025/06/27 13:09:42:358,3,0,23ms
2025/06/27 13:09:42:389,2,0,24ms
2025/06/27 13:09:42:927,6,255,24ms
2025/06/27 13:09:42:994,6,0,23ms
2025/06/27 13:09:43:209,6,255,24ms
2025/06/27 13:09:43:277,6,0,24ms
2025/06/27 13:09:48:308,2,255,24ms
2025/06/27 13:09:48:420,2,0,23ms
2025/06/27 13:09:48:902,3,255,24ms
2025/06/27 13:09:48:963,3,0,24ms
2025/06/27 13:09:48:994,3,0,23ms
2025/06/27 13:09:49:025,2,255,24ms
2025/06/27 13:09:49:128,3,0,23ms
2025/06/27 13:09:49:159,2,0,24ms
2025/06/27 13:09:50:445,1,255,23ms
2025/06/27 13:09:50:558,1,0,24ms
2025/06/27 13:09:50:588,4,255,24ms
2025/06/27 13:09:50:694,4,0,24ms
2025/06/27 13:09:50:837,4,255,23ms
2025/06/27 13:09:50:946,4,0,25ms
2025/06/27 13:09:52:243,5,255,23ms
2025/06/27 13:09:52:402,5,0,24ms
2025/06/27 13:09:52:432,4,255,23ms
2025/06/27 13:09:52:516,4,0,24ms
2025/06/27 13:09:52:823,5,255,25ms
2025/06/27 13:09:52:981,5,0,23ms
2025/06/27 13:09:53:012,4,255,23ms
2025/06/27 13:09:53:095,4,0,24ms
2025/06/27 13:10:03:111,3,255,23ms
2025/06/27 13:10:03:179,3,0,23ms
2025/06/27 13:10:03:210,3,255,23ms
2025/06/27 13:10:03:241,2,0,23ms
2025/06/27 13:10:03:319,3,0,25ms
2025/06/27 13:10:03:350,2,0,24ms
2025/06/27 13:18:19:455,2,255,23ms
2025/06/27 13:18:19:584,2,0,23ms
2025/06/27 13:18:20:253,3,90,24ms
2025/06/27 13:18:20:284,2,255,25ms
2025/06/27 13:18:20:349,3,0,24ms
2025/06/27 13:18:20:380,2,0,23ms
2025/06/27 13:18:20:954,6,255,24ms
2025/06/27 13:18:21:021,6,0,24ms
2025/06/27 13:18:21:336,6,255,23ms
2025/06/27 13:18:21:403,6,0,23ms
2025/06/27 13:18:26:540,2,255,23ms
2025/06/27 13:18:26:719,2,0,24ms
2025/06/27 13:18:27:201,3,255,23ms
2025/06/27 13:18:27:287,3,0,23ms
2025/06/27 13:18:27:318,3,255,23ms
2025/06/27 13:18:27:349,2,60,23ms
2025/06/27 13:18:27:426,3,0,24ms
2025/06/27 13:18:27:457,2,0,24ms
2025/06/27 13:18:28:750,1,255,23ms
2025/06/27 13:18:28:860,1,0,24ms
2025/06/27 13:18:28:890,4,255,23ms
2025/06/27 13:18:28:999,4,0,23ms
2025/06/27 13:18:29:148,4,255,25ms
2025/06/27 13:18:29:252,4,0,24ms
2025/06/27 13:18:30:539,5,255,23ms
2025/06/27 13:18:30:701,5,0,24ms
2025/06/27 13:18:30:730,4,255,23ms
2025/06/27 13:18:30:815,4,0,23ms
2025/06/27 13:18:31:055,5,255,25ms
2025/06/27 13:18:31:214,5,0,23ms
2025/06/27 13:18:31:245,4,255,23ms
2025/06/27 13:18:31:329,4,0,24ms
2025/06/27 13:18:41:329,3,255,23ms
2025/06/27 13:18:41:400,3,0,25ms
2025/06/27 13:18:41:430,3,255,23ms
2025/06/27 13:18:41:461,2,60,24ms
2025/06/27 13:18:41:538,3,0,24ms
2025/06/27 13:18:41:568,2,0,24ms
2025/06/27 13:19:04:712,2,255,24ms
2025/06/27 13:19:04:808,2,0,24ms
2025/06/27 13:27:15:471,2,255,23ms
2025/06/27 13:27:15:599,2,0,24ms
2025/06/27 13:27:16:311,3,90,23ms
2025/06/27 13:27:16:343,2,255,24ms
2025/06/27 13:27:16:409,3,0,24ms
2025/06/27 13:27:16:439,2,0,24ms
2025/06/27 13:27:17:001,6,255,23ms
2025/06/27 13:27:17:069,6,0,23ms
2025/06/27 13:27:17:387,6,255,24ms
2025/06/27 13:27:17:455,6,0,24ms
2025/06/27 13:27:22:622,2,255,23ms
2025/06/27 13:27:22:799,2,0,24ms
2025/06/27 13:27:23:288,3,255,23ms
2025/06/27 13:27:23:374,3,0,23ms
2025/06/27 13:27:23:405,3,255,23ms
2025/06/27 13:27:23:435,2,60,24ms
2025/06/27 13:27:23:514,3,0,24ms
2025/06/27 13:27:23:543,2,0,24ms
2025/06/27 13:27:24:825,1,255,23ms
2025/06/27 13:27:24:938,1,0,24ms
2025/06/27 13:27:24:968,4,255,23ms
2025/06/27 13:27:25:074,4,0,23ms
2025/06/27 13:27:25:223,4,255,23ms
2025/06/27 13:27:25:328,4,0,23ms
2025/06/27 13:27:26:616,5,255,24ms
2025/06/27 13:27:26:775,5,0,23ms
2025/06/27 13:27:26:806,4,255,23ms
2025/06/27 13:27:26:891,4,0,24ms
2025/06/27 13:27:27:177,5,255,24ms
2025/06/27 13:27:27:336,5,0,24ms
2025/06/27 13:27:27:366,4,255,23ms
2025/06/27 13:27:27:450,4,0,23ms
2025/06/27 13:27:37:389,3,255,23ms
2025/06/27 13:27:37:459,3,0,24ms
2025/06/27 13:27:37:490,3,255,23ms
2025/06/27 13:27:37:521,2,60,23ms
2025/06/27 13:27:37:599,3,0,24ms
2025/06/27 13:27:37:630,2,0,25ms
2025/06/27 13:27:57:874,2,255,24ms
2025/06/27 13:27:58:003,2,0,23ms
2025/06/27 13:27:58:730,3,90,24ms
2025/06/27 13:27:58:760,2,255,24ms
2025/06/27 13:27:58:833,3,0,24ms
2025/06/27 13:27:58:863,2,0,23ms
2025/06/27 13:27:59:440,6,255,23ms
2025/06/27 13:27:59:507,6,0,23ms
2025/06/27 13:27:59:889,6,255,24ms
2025/06/27 13:27:59:956,6,0,24ms
2025/06/27 13:28:05:124,2,255,24ms
2025/06/27 13:28:05:297,2,0,24ms
2025/06/27 13:28:05:779,3,255,23ms
2025/06/27 13:28:05:866,3,0,24ms
2025/06/27 13:28:05:896,3,255,24ms
2025/06/27 13:28:05:928,2,60,24ms
2025/06/27 13:28:06:005,3,0,24ms
2025/06/27 13:28:06:036,2,0,24ms
2025/06/27 13:28:07:408,1,255,24ms
2025/06/27 13:28:07:519,1,0,24ms
2025/06/27 13:28:07:549,4,255,23ms
2025/06/27 13:28:07:655,4,0,25ms
2025/06/27 13:28:07:803,4,255,24ms
2025/06/27 13:28:07:908,4,0,24ms
2025/06/27 13:28:09:197,5,255,24ms
2025/06/27 13:28:09:358,5,0,23ms
2025/06/27 13:28:09:389,4,255,24ms
2025/06/27 13:28:09:475,4,0,24ms
2025/06/27 13:28:09:721,5,255,24ms
2025/06/27 13:28:09:879,5,0,23ms
2025/06/27 13:28:09:911,4,255,23ms
2025/06/27 13:28:09:993,4,0,24ms
2025/06/27 13:28:19:746,3,255,23ms
2025/06/27 13:28:19:817,3,0,24ms
2025/06/27 13:28:19:847,3,255,23ms
2025/06/27 13:28:19:878,2,60,24ms
2025/06/27 13:28:19:954,3,0,23ms
2025/06/27 13:28:38:490,2,255,24ms
2025/06/27 13:28:38:587,2,0,24ms
2025/06/27 13:29:22:888,2,255,23ms
2025/06/27 13:29:23:013,2,0,23ms
2025/06/27 13:29:23:727,3,90,23ms
2025/06/27 13:29:23:758,2,255,24ms
2025/06/27 13:29:23:828,3,0,24ms
2025/06/27 13:29:23:858,2,0,24ms
2025/06/27 13:29:24:422,6,255,24ms
2025/06/27 13:29:24:489,6,0,25ms
2025/06/27 13:29:24:883,6,255,24ms
2025/06/27 13:29:24:950,6,0,23ms
2025/06/27 13:29:30:083,2,255,23ms
2025/06/27 13:29:30:258,2,0,23ms
2025/06/27 13:29:30:746,3,255,23ms
2025/06/27 13:29:30:832,3,0,23ms
2025/06/27 13:29:30:863,3,255,23ms
2025/06/27 13:29:30:894,2,60,23ms
2025/06/27 13:29:30:970,3,0,23ms
2025/06/27 13:29:31:001,2,0,23ms
2025/06/27 13:29:32:287,1,255,24ms
2025/06/27 13:29:32:396,1,0,24ms
2025/06/27 13:29:32:426,4,255,24ms
2025/06/27 13:29:32:529,4,0,23ms
2025/06/27 13:29:32:676,4,255,23ms
2025/06/27 13:29:32:781,4,0,23ms
2025/06/27 13:29:34:065,5,255,24ms
2025/06/27 13:29:34:224,5,0,23ms
2025/06/27 13:29:34:255,4,255,23ms
2025/06/27 13:29:34:338,4,0,23ms
2025/06/27 13:29:34:644,5,255,24ms
2025/06/27 13:29:34:806,5,0,23ms
2025/06/27 13:29:34:839,4,255,25ms
